"NUM";"TITLE";"PRICE";"SALEPRICE";"SALEPER";"DESCRIPTION";"IMGDATA";"GAMEIMG";"URL";"VARIA"
264;"Arma 3 Creator DLC: CSLA Iron Curtain";"₩ 13,500";"₩ 6,750";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1294440/header.jpg?t=1687260643";"https://cdn.akamai.steamstatic.com/steam/apps/1294440/ss_6094b50ebee2a4d064b6f6bca21a72657dfcb6d0.1920x1080.jpg?t=1687260643";"https://store.steampowered.com/app/1294440/Arma_3_Creator_DLC_CSLA_Iron_Curtain?snr=1_2300_4__salebrowseall";1
265;"레고® 2K 드라이브";"₩ 67,800";"₩ 33,900";"-50%";"방대한 오픈월드 레고 레이싱 모험이 펼쳐지는 곳 브릭랜디아에 오신 것을 환영합니다 마음껏 달리고 자유롭게 플레이하며 나만의 드림카를 만들어 쟁쟁한 레이싱 라이벌들을 제치고 모두가 원하는 스카이 트로피를 손에 넣으세요";"https://cdn.akamai.steamstatic.com/steam/apps/1451810/header.jpg?t=1694624922";"https://cdn.akamai.steamstatic.com/steam/apps/1451810/ss_3600efe16881770c902912d82cdd000fc01e4cde.1920x1080.jpg?t=1694624922";"https://store.steampowered.com/app/1451810/_2K?snr=1_2300_4__salebrowseall";1
266;"Phoenix Wright: Ace Attorney Trilogy - Turnabout Tunes";"₩ 11,400";"₩ 9,120";"-20%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1032760/header.jpg?t=1581558072";"https://cdn.akamai.steamstatic.com/steam/apps/1032760/ss_c95b0055747d92ab720088542b2f44f657f73c0c.1920x1080.jpg?t=1581558072";"https://store.steampowered.com/app/1032760/Phoenix_Wright_Ace_Attorney_Trilogy__Turnabout_Tunes?snr=1_2300_4__salebrowseall";1
267;"Mega Man Legacy Collection";"₩ 14,000";"₩ 5,600";"-60%";"Mega Man Legacy Collection은 시리즈의 기원에 6가지 오리지널 메가맨 게임을 충실히 재생산해 Capcom의 대표적인 파란색 봄버의 8비트 역사를 기념하는 종합 이식작입니다";"https://cdn.akamai.steamstatic.com/steam/apps/363440/header.jpg?t=1697508222";"https://cdn.akamai.steamstatic.com/steam/apps/363440/ss_d09c314ebaeb228834810ecdb3b0ad2955743e0d.1920x1080.jpg?t=1697508222";"https://store.steampowered.com/app/363440/Mega_Man_Legacy_Collection?snr=1_2300_4__salebrowseall";1
268;"Dead Island: Riptide Definitive Edition";"₩ 20,300";"₩ 3,040";"-85%";"Welcome to the zombie apocalypse experience of a lifetime  more beautiful than ever Caught in an epic zombie outbreak on the tropical island of Banoi your only thought is Survive";"https://cdn.akamai.steamstatic.com/steam/apps/383180/header.jpg?t=1669391129";"https://cdn.akamai.steamstatic.com/steam/apps/383180/ss_84e02889969a5d80fb02d66f0afcd58ff371bfae.1920x1080.jpg?t=1669391129";"https://store.steampowered.com/app/383180/Dead_Island_Riptide_Definitive_Edition?snr=1_2300_4__salebrowseall";1
269;"Revival: Recolonization";"₩ 32,000";"₩ 28,800";"-10%";"아포칼립스 이후의 지구를 배경으로 하는 Revival은 중요한 순간에 세계와 규칙이 변경될 수 있는 4배속 전략 게임으로 깊이 있고 반복 플레이가 가능한 경험을 선사합니다";"https://cdn.akamai.steamstatic.com/steam/apps/1306770/header_alt_assets_5_koreana.jpg?t=1699983805";"https://cdn.akamai.steamstatic.com/steam/apps/1306770/ss_657e1bac80a7a399aa1754c503532a3379f51a6f.1920x1080.jpg?t=1699983805";"https://store.steampowered.com/app/1306770/Revival_Recolonization?snr=1_2300_4__salebrowseall";1
270;"Blood Bowl 3";"₩ 32,000";"₩ 22,400";"-30%";"무자비하고 전술적이며 사차원인 BLOOD BOWL을 소개합니다 죽음의 스포츠가 최신 보드 게임 규칙과 신규 콘텐츠를 사용하는 새로워진 판타지 축구 게임으로 돌아옵니다 팀을 구성하여 수단과 방법을 가리지 말고 꼭대기로 올라가세요 그러려면 상대는 무덤으로 보내야겠죠";"https://cdn.akamai.steamstatic.com/steam/apps/1016950/header_alt_assets_4.jpg?t=1695325150";"https://cdn.akamai.steamstatic.com/steam/apps/1016950/ss_d4f13a5caa2586e28af38ca10ea72f03b1cb864c.1920x1080.jpg?t=1695325150";"https://store.steampowered.com/app/1016950/Blood_Bowl_3?snr=1_2300_4__salebrowseall";1
271;"TEKKEN 7 - DLC7: Armor King";"₩ 5,400";"₩ 2,700";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/878463/header.jpg?t=1580374575";"https://cdn.akamai.steamstatic.com/steam/apps/878463/ss_29f75d158d52fdec4ae952d496f50cf01a9f42af.1920x1080.jpg?t=1580374575";"https://store.steampowered.com/app/878463/TEKKEN_7__DLC7_Armor_King?snr=1_2300_4__salebrowseall";1
272;"Bounty of One";"₩ 7,900";"₩ 6,320";"-20%";"야생 서부의 추락한 영웅 당신은 수배 중이며 멸시당하고 있습니다 총을 잡고 끝없는 현상금 사냥꾼 무리를 이기고 명예를 회복하기 위해 싸우세요 Bounty of One은 14명의 플레이어를 위한 빠른 템포의 캐주얼 로그라이트 헬입니다 대쉬 회피 발사 반복하세요";"https://cdn.akamai.steamstatic.com/steam/apps/1968730/header.jpg?t=1694531630";"https://cdn.akamai.steamstatic.com/steam/apps/1968730/ss_1647fbda9a2b10c2490d7eb9a6c0c3d8449b2873.1920x1080.jpg?t=1694531630";"https://store.steampowered.com/app/1968730/Bounty_of_One?snr=1_2300_4__salebrowseall";1
273;"Overcooked! 2 - Night of the Hangry Horde";"₩ 10,500";"₩ 5,250";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1017510/header.jpg?t=1560448626";"https://cdn.akamai.steamstatic.com/steam/apps/1017510/ss_4abdaf3759fe55f00fa1f6e4a2f185972923e4d1.1920x1080.jpg?t=1560448626";"https://store.steampowered.com/app/1017510/Overcooked_2__Night_of_the_Hangry_Horde?snr=1_2300_4__salebrowseall";1
274;"MELTY BLOOD ARCHIVES";"₩ 23,000";"₩ 11,500";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1590580/header.jpg?t=1697099635";"https://cdn.akamai.steamstatic.com/steam/apps/1590580/ss_1c68ee253c6447e54d28a3b6bc98347bce585cba.1920x1080.jpg?t=1697099635";"https://store.steampowered.com/app/1590580/MELTY_BLOOD_ARCHIVES?snr=1_2300_4__salebrowseall";1
275;"Wall World: Deep Threat";"₩ 3,400";"₩ 2,720";"-20%";"";"https://cdn.akamai.steamstatic.com/steam/apps/2474860/header.jpg?t=1694493633";"https://cdn.akamai.steamstatic.com/steam/apps/2474860/ss_f4f61fe1ce2f34a6b560225377543c23451182d6.1920x1080.jpg?t=1694493633";"https://store.steampowered.com/app/2474860/Wall_World_Deep_Threat?snr=1_2300_4__salebrowseall";1
276;"점보공항 스토리 (Jumbo Airport Story)";"₩ 12,000";"₩ 10,200";"-15%";"세계가 내 공항을 주목 즐거움이 넘치는 공항 경영 게임";"https://cdn.akamai.steamstatic.com/steam/apps/2191480/header.jpg?t=1699647317";"https://cdn.akamai.steamstatic.com/steam/apps/2191480/ss_252518dea2fead0a03870943291a9ab4b4da8436.1920x1080.jpg?t=1699647317";"https://store.steampowered.com/app/2191480/__Jumbo_Airport_Story?snr=1_2300_4__salebrowseall";1
277;"Ship of Fools - Deep Sea Duo";"₩ 5,630";"₩ 4,500";"-20%";"";"https://cdn.akamai.steamstatic.com/steam/apps/2342680/header.jpg?t=1686655319";"https://cdn.akamai.steamstatic.com/steam/apps/2342680/ss_706aa6b56405c368a5eabc0a3f1bb969692f4063.1920x1080.jpg?t=1686655319";"https://store.steampowered.com/app/2342680/Ship_of_Fools__Deep_Sea_Duo?snr=1_2300_4__salebrowseall";1
278;"Mega Man X Legacy Collection";"₩ 19,000";"₩ 7,600";"-60%";"록맨 30주년과 록맨 X25주년을 기념하여 명작 액션게임 록맨 X시리즈 8작품이 컬렉션으로 새롭게 단장되어 등장 본작 컬렉션 1에는 시리즈 초기의 록맨 XX4까지의 이식판을 수록다른 상품컬렉션 2에는 X5X8을 수록";"https://cdn.akamai.steamstatic.com/steam/apps/743890/header.jpg?t=1669873820";"https://cdn.akamai.steamstatic.com/steam/apps/743890/ss_fbcac871394154ee5f02817cec7773eb09cebceb.1920x1080.jpg?t=1669873820";"https://store.steampowered.com/app/743890/Mega_Man_X_Legacy_Collection?snr=1_2300_4__salebrowseall";1
279;"HUNTDOWN";"₩ 21,500";"₩ 4,300";"-80%";"In the mayhemfilled streets of the future where criminal gangs rule and cops fear to tread only the bounty hunters can free the city from the corrupt fist of felony Lay waste to the criminal underworld and make a killing in this hard boiled action comedy arcade shooter";"https://cdn.akamai.steamstatic.com/steam/apps/598550/header.jpg?t=1694199558";"https://cdn.akamai.steamstatic.com/steam/apps/598550/ss_4317056a3f90399e6d18242a0beeebedd6ecd912.1920x1080.jpg?t=1694199558";"https://store.steampowered.com/app/598550/HUNTDOWN?snr=1_2300_4__salebrowseall";1
280;"Arma 3 Creator DLC: Western Sahara";"₩ 7,500";"₩ 3,750";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1681170/header.jpg?t=1687260861";"https://cdn.akamai.steamstatic.com/steam/apps/1681170/ss_9eee558c60ea89e8df2f3d8512163726a9caf8e5.1920x1080.jpg?t=1687260861";"https://store.steampowered.com/app/1681170/Arma_3_Creator_DLC_Western_Sahara?snr=1_2300_4__salebrowseall";1
281;"야구부 스토리 (Home Run High)";"₩ 12,000";"₩ 6,000";"-50%";"최강의 야구부를 만드는 야구부 운영 게임 선수를 키워 전국을 제패하자";"https://cdn.akamai.steamstatic.com/steam/apps/2084720/header.jpg?t=1690450845";"https://cdn.akamai.steamstatic.com/steam/apps/2084720/ss_bc2c5047a5ae36fa8b9cac8e84048afed08d4b66.1920x1080.jpg?t=1690450845";"https://store.steampowered.com/app/2084720/__Home_Run_High?snr=1_2300_4__salebrowseall";1
282;"Who's Lila?";"₩ 12,500";"₩ 7,500";"-40%";"A reversedetective adventure where you control your characters face";"https://cdn.akamai.steamstatic.com/steam/apps/1697700/header.jpg?t=1685800511";"https://cdn.akamai.steamstatic.com/steam/apps/1697700/ss_81702638c47b022882592e936627dfb527ccda57.1920x1080.jpg?t=1685800511";"https://store.steampowered.com/app/1697700/Whos_Lila?snr=1_2300_4__salebrowseall";1
283;"TEKKEN 7 - DLC16: Kunimitsu";"₩ 5,800";"₩ 2,900";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1289451/header.jpg?t=1604995111";"https://cdn.akamai.steamstatic.com/steam/apps/1289451/ss_c081e473c6a25ea9bbe39a9642435dabefa790b1.1920x1080.jpg?t=1604995111";"https://store.steampowered.com/app/1289451/TEKKEN_7__DLC16_Kunimitsu?snr=1_2300_4__salebrowseall";1
284;"Train Valley 2";"₩ 15,500";"₩ 5,420";"-65%";"철도망을 더욱 크고 복잡하게 만들어 보세요 전작의 성공을 뛰어넘은 이 속편에선 오리지널 이상의 재미를 느낄 수 있습니다 점점 더 높아지는 난이도와 지역 산업의 복잡한 과제가 제시되는 이 방대한 계곡을 직접 체험하세요 탑승하세요 기차가 출발합니다";"https://cdn.akamai.steamstatic.com/steam/apps/602320/header.jpg?t=1697188471";"https://cdn.akamai.steamstatic.com/steam/apps/602320/ss_89d7e30e801ce6a6d65f4cbc6a757250060a1f5d.1920x1080.jpg?t=1697188471";"https://store.steampowered.com/app/602320/Train_Valley_2?snr=1_2300_4__salebrowseall";1
285;"Sherlock Holmes: The Devil's Daughter";"₩ 33,000";"₩ 4,950";"-85%";"Experience a fantastic adventure with unique gameplay that blends investigation action and exploration in a breathtaking thriller that will test the limits of your nerves and intelligence Play as the great detective and track down evil in the darkest corners of London and the human soul";"https://cdn.akamai.steamstatic.com/steam/apps/350640/header.jpg?t=1667551536";"https://cdn.akamai.steamstatic.com/steam/apps/350640/ss_078a91c02c254235cbb91eaf18cd874e94856a55.1920x1080.jpg?t=1667551536";"https://store.steampowered.com/app/350640/Sherlock_Holmes_The_Devils_Daughter?snr=1_2300_4__salebrowseall";1
286;"Arma 3 Tac-Ops Mission Pack";"₩ 6,500";"₩ 2,210";"-66%";"";"https://cdn.akamai.steamstatic.com/steam/apps/744950/header.jpg?t=1687259481";"https://cdn.akamai.steamstatic.com/steam/apps/744950/ss_02d581d50de56f97a72d916331c902eee49b245c.1920x1080.jpg?t=1687259481";"https://store.steampowered.com/app/744950/Arma_3_TacOps_Mission_Pack?snr=1_2300_4__salebrowseall";1
287;"The Disney Afternoon Collection";"₩ 19,000";"₩ 4,750";"-75%";"많은 사랑을 받은 디즈니 캐릭터가 등장하는The Disney Afternoon Collection은 게이밍의 황금기와 모험으로 가득한 오후로 여러분을 데려갑니다 6가지 고전 게임은 전부 새롭게 개선된 그래픽을 제공하며 레트로의 모습과 느낌을 재현할 수 있는 필터링 옵션도 있습니다";"https://cdn.akamai.steamstatic.com/steam/apps/525040/header.jpg?t=1644219301";"https://cdn.akamai.steamstatic.com/steam/apps/525040/ss_62eedb61c4197baf07808021520cbd81bf966283.1920x1080.jpg?t=1644219301";"https://store.steampowered.com/app/525040/The_Disney_Afternoon_Collection?snr=1_2300_4__salebrowseall";1
288;"CD 2: Trap Master";"₩ 16,500";"₩ 14,850";"-10%";"TrapMaster는 Roguelike deckbuilding과 3D 타워 디펜스를 결합한 게임입니다 기계 함정을 배치하여 그리디한 적들을 저지하고 그들을 분쇄하세요 Roguelike 단계에서 다양한 적들을 대결하고 카드 덱을 구성하고 해적 보물을 개방하고 당신만의 강력한 함정 조합을 획득하세요";"https://cdn.akamai.steamstatic.com/steam/apps/2330870/header.jpg?t=1699974074";"https://cdn.akamai.steamstatic.com/steam/apps/2330870/ss_5e645183135f059d37023914ad6eb12bb2149c8e.1920x1080.jpg?t=1699974074";"https://store.steampowered.com/app/2330870/CD_2_Trap_Master?snr=1_2300_4__salebrowseall";1
289;"A Fisherman's Tale";"₩ 18,500";"₩ 4,620";"-75%";"Bend and twist reality in A Fishermans Tale the mindbending VR puzzle adventure game in which being turned upside down and inside out is not merely a play on words";"https://cdn.akamai.steamstatic.com/steam/apps/559330/header.jpg?t=1678452914";"https://cdn.akamai.steamstatic.com/steam/apps/559330/ss_4c300c0b5502add60058f012d2f62b1cb0ba8e02.1920x1080.jpg?t=1678452914";"https://store.steampowered.com/app/559330/A_Fishermans_Tale?snr=1_2300_4__salebrowseall";1
290;"Six Ages 2: Lights Going Out";"₩ 27,000";"₩ 24,300";"-10%";"Life after myths Death disaster despair A standalone survivalstorybook combining interactive fiction and turnbased strategy The world is ending and your small clans survival depends on how you manage its relationship with the remaining gods and their followers";"https://cdn.akamai.steamstatic.com/steam/apps/2278010/header.jpg?t=1692625249";"https://cdn.akamai.steamstatic.com/steam/apps/2278010/ss_bf608ee090ffebc15f40e50544993978d345c7b3.1920x1080.jpg?t=1692625249";"https://store.steampowered.com/app/2278010/Six_Ages_2_Lights_Going_Out?snr=1_2300_4__salebrowseall";1
291;"Arma 3 Creator DLC: Global Mobilization - Cold War Germany";"₩ 26,000";"₩ 8,840";"-66%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1042220/header.jpg?t=1687260712";"https://cdn.akamai.steamstatic.com/steam/apps/1042220/ss_89cc0b402f7eba6f147ec82c60992eb83205bb33.1920x1080.jpg?t=1687260712";"https://store.steampowered.com/app/1042220/Arma_3_Creator_DLC_Global_Mobilization__Cold_War_Germany?snr=1_2300_4__salebrowseall";1
292;"Samawa Idle";"₩ 5,600";"₩ 4,480";"-20%";"Unleash the power of specialized towers to annihilate hordes of monsters in this idle game with roguelike elements Collect gold level up your towers face powerful bosses and refine your strategy with an evolving skill tree";"https://cdn.akamai.steamstatic.com/steam/apps/2562730/header.jpg?t=1699961117";"https://cdn.akamai.steamstatic.com/steam/apps/2562730/ss_90c59db9fbf762d257436a6b84a01b24ab316d92.1920x1080.jpg?t=1699961117";"https://store.steampowered.com/app/2562730/Samawa_Idle?snr=1_2300_4__salebrowseall";1
293;"Hidden Folks";"₩ 16,500";"₩ 6,600";"-60%";"손그림 스타일의 활동적이고 아기자기한 풍경에서 여기저기 숨겨진 사람들을 찾을 수 있습니다 텐트를 젖히고 덤불을 헤치고 문을 확 열고 악어 입도 한 번 열어서 살펴 보세요 크아아아아아";"https://cdn.akamai.steamstatic.com/steam/apps/435400/header.jpg?t=1667224084";"https://cdn.akamai.steamstatic.com/steam/apps/435400/ss_5cda037d48f0603bfc1268b1090d8a0f0f1780b3.1920x1080.jpg?t=1667224084";"https://store.steampowered.com/app/435400/Hidden_Folks?snr=1_2300_4__salebrowseall";1
294;"Fall of Porcupine";"₩ 22,000";"₩ 13,200";"-40%";"Fall of Porcupine은 특별한 스토리 어드벤처입니다 일과 일상의 충돌  건강하지 못한 의료 시스템을 흥미롭게 반영합니다 사랑스럽게 묘사된 세계에서 핀리와 그의 친구들의 흥미진진한 이야기를 경험하고 포큐파인과 그 주민들의 가장 어두운 비밀을 밝혀내세요";"https://cdn.akamai.steamstatic.com/steam/apps/1710540/header.jpg?t=1698241629";"https://cdn.akamai.steamstatic.com/steam/apps/1710540/ss_8e10efd47d78629f0de1a335306fd2c308b39552.1920x1080.jpg?t=1698241629";"https://store.steampowered.com/app/1710540/Fall_of_Porcupine?snr=1_2300_4__salebrowseall";1
295;"골프 픽스 - Golf Peaks";"₩ 5,600";"₩ 1,680";"-70%";"골프를 치며 산을 오르는 편안한 퍼즐 게임입니다 올바른 카드를 선택하고 해저드를 피하고 120개 이상의 정상을 정복하세요";"https://cdn.akamai.steamstatic.com/steam/apps/923260/header_alt_assets_1.jpg?t=1699870760";"https://cdn.akamai.steamstatic.com/steam/apps/923260/ss_cdf0545f8e292e99a4cb03b92282f46093fa19fd.1920x1080.jpg?t=1699870760";"https://store.steampowered.com/app/923260/___Golf_Peaks?snr=1_2300_4__salebrowseall";1
296;"라이자의 아틀리에3 - 코스튬 세트 「엔드리스 서머 스플래시!」";"₩ 25,400";"₩ 17,780";"-30%";"";"https://cdn.akamai.steamstatic.com/steam/apps/2156238/header_koreana.jpg?t=1679619618";"https://cdn.akamai.steamstatic.com/steam/apps/2156238/ss_511bcbc9f4dccb2b2a6bc394c17d3f49efb624f2.1920x1080.jpg?t=1679619618";"https://store.steampowered.com/app/2156238/_3?snr=1_2300_4__salebrowseall";1
297;"Beholder";"₩ 11,000";"₩ 1,760";"-84%";"Youre a stateinstalled landlord in a totalitarian country Place listening devices steal and sneak into your tenants apartments Use what you uncovered to report anyone capable of plotting against the state You MUST But WILL you";"https://cdn.akamai.steamstatic.com/steam/apps/475550/header.jpg?t=1698909271";"https://cdn.akamai.steamstatic.com/steam/apps/475550/ss_f4132e073a69be519c14c4286681b03eba90f251.1920x1080.jpg?t=1698909271";"https://store.steampowered.com/app/475550/Beholder?snr=1_2300_4__salebrowseall";1
298;"The Spirit and the Mouse";"₩ 21,500";"₩ 12,900";"-40%";"Bring kindness and light to the people of SainteetClaire as Lilaa tiny mouse with a big heart Explore a quaint French village make electrifying new friends and do good deeds for those in need in this lush narrative adventure game";"https://cdn.akamai.steamstatic.com/steam/apps/1679210/header.jpg?t=1698805658";"https://cdn.akamai.steamstatic.com/steam/apps/1679210/ss_5b588e07307256d80b8fe498ad8b6185dc964ed6.1920x1080.jpg?t=1698805658";"https://store.steampowered.com/app/1679210/The_Spirit_and_the_Mouse?snr=1_2300_4__salebrowseall";1
299;"Seek Girl V";"₩ 2,200";"₩ 1,100";"-50%";"This is a Sokoban casual game Players need to fill the holes in the ground with cubes to rescue the trapped girl";"https://cdn.akamai.steamstatic.com/steam/apps/1393410/header.jpg?t=1695901844";"https://cdn.akamai.steamstatic.com/steam/apps/1393410/ss_3d70b89fcbdf37adf335ba359292b9fc42f1876e.1920x1080.jpg?t=1695901844";"https://store.steampowered.com/app/1393410/Seek_Girl_V?snr=1_2300_4__salebrowseall";1
300;"LumbearJack";"₩ 14,500";"₩ 5,070";"-65%";"도끼를 들고 인간이 만든 모든 것을 잘라 재활용하고 매력적인 동물 친구들과 퍼즐을 풀어보세요";"https://cdn.akamai.steamstatic.com/steam/apps/1582290/header.jpg?t=1698786637";"https://cdn.akamai.steamstatic.com/steam/apps/1582290/ss_a849b925f5b14a25dac2c55b8a5c40660634c2cd.1920x1080.jpg?t=1698786637";"https://store.steampowered.com/app/1582290/LumbearJack?snr=1_2300_4__salebrowseall";1
301;"Touhou Hero of Ice Fairy";"₩ 7,900";"₩ 6,320";"-20%";"Touhou Hero of Ice Fairy is an indie game developed by GAMEPULSEStep into the shoes of Cirno the Hero of Ice as she embarks on a journey against evil liberating Gensokyo and saving her dear princess";"https://cdn.akamai.steamstatic.com/steam/apps/1955830/header.jpg?t=1698958620";"https://cdn.akamai.steamstatic.com/steam/apps/1955830/ss_4fb0db78d41cc10a916f3b1f39ffeed3390784c3.1920x1080.jpg?t=1698958620";"https://store.steampowered.com/app/1955830/TouhouHeroofIceFairy?snr=1_2300_4__salebrowseall";1
302;"Warhammer 40,000: Shootas, Blood & Teef";"₩ 20,500";"₩ 12,300";"-40%";"Guns Gore  Cannoli 프랜차이즈의 개발자들이 새로운 2D 런 앤 건 플랫포머를 선보입니다 Warhammer 40000 Shootas Blood  TEEF입니다 오크 침공의 선봉이 되어 하이브 시티를 파괴하고 워보스를 처치하세요 시작합니다";"https://cdn.akamai.steamstatic.com/steam/apps/1324530/header.jpg?t=1685013295";"https://cdn.akamai.steamstatic.com/steam/apps/1324530/ss_8496a2a9df51b36b306556031bc50579b6365f07.1920x1080.jpg?t=1685013295";"https://store.steampowered.com/app/1324530/Warhammer_40000_Shootas_Blood__Teef?snr=1_2300_4__salebrowseall";1
303;"Tainted Grail: Conquest";"₩ 20,500";"₩ 8,200";"-60%";"A unique infinitely replayable storydriven hybrid between a deckbuilding Roguelike and an RPG game Explore the everchanging maps fight with deadly enemies and learn what happened to the cursed island of Avalon";"https://cdn.akamai.steamstatic.com/steam/apps/1199030/header.jpg?t=1699640496";"https://cdn.akamai.steamstatic.com/steam/apps/1199030/ss_338a18da2f82060ab2e22adf11cfd0395209fb2a.1920x1080.jpg?t=1699640496";"https://store.steampowered.com/app/1199030/Tainted_Grail_Conquest?snr=1_2300_4__salebrowseall";1
304;"Red Dead Online";"₩ 22,800";"₩ 11,400";"-50%";"끊임없이 진화하는 생생한 Red Dead 온라인의 세상에서 미국 개척지의 삶을 경험하십시오 현상 수배범을 쫓거나 무법자 갱단이나 다른 플레이어와 전투 사냥 낚시 거래 이국적인 보물 수색 밀주 사업 운영 등 놀라울 만큼 심도 있고 상세하게 묘사된 세계를 탐험할 수 있습니다";"https://cdn.akamai.steamstatic.com/steam/apps/1404210/header.jpg?t=1656615218";"https://cdn.akamai.steamstatic.com/steam/apps/1404210/ss_d9df4417af3fb8689293dcfe984070df4800215f.1920x1080.jpg?t=1656615218";"https://store.steampowered.com/app/1404210/Red_Dead_Online?snr=1_2300_4__salebrowseall";1
305;"Lost";"₩ 2,200";"₩ 1,360";"-38%";"This is a casual intellectual game accompanied by beautiful girls to find pictures of the same shape get beautiful pictures and exercise your observation";"https://cdn.akamai.steamstatic.com/steam/apps/1126290/header.jpg?t=1695900168";"https://cdn.akamai.steamstatic.com/steam/apps/1126290/ss_c6274bf3c666adfc914dba5850c3d9909b495762.1920x1080.jpg?t=1695900168";"https://store.steampowered.com/app/1126290/Lost?snr=1_2300_4__salebrowseall";1
306;"BOOK OF HOURS";"₩ 27,000";"₩ 24,300";"-10%";"Restore a crumbling occult library by a winter sea Build the worlds foremost collection of grimoires and arcana Master the invisible arts BOOK OF HOURS is a narrative crafting RPG set in a 1930s world of hidden gods and secret histories What sort of Librarian will you choose to be";"https://cdn.akamai.steamstatic.com/steam/apps/1028310/header.jpg?t=1699437726";"https://cdn.akamai.steamstatic.com/steam/apps/1028310/ss_bc1d3a08eb54377ae3e78bae6d64efb9ff91b166.1920x1080.jpg?t=1699437726";"https://store.steampowered.com/app/1028310/BOOK_OF_HOURS?snr=1_2300_4__salebrowseall";1
307;"TEKKEN 7 - DLC10: Zafina";"₩ 5,400";"₩ 2,700";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1114561/header.jpg?t=1580313255";"https://cdn.akamai.steamstatic.com/steam/apps/1114561/ss_21d18a5061f22b21fea1c85bd124e56407e55861.1920x1080.jpg?t=1580313255";"https://store.steampowered.com/app/1114561/TEKKEN_7__DLC10_Zafina?snr=1_2300_4__salebrowseall";1
308;"Storage Hustle";"₩ 13,500";"₩ 12,150";"-10%";"스토리지 허슬은 스토리지 경매에 참여하여 다양한 신비한 창고를 구입하는 시뮬레이션 RPG입니다 다양한 아이템을 발견하고 판매하고 야드 세일에 참여하여 흥정을 통해 수익을 올리세요";"https://cdn.akamai.steamstatic.com/steam/apps/2529170/header.jpg?t=1699731023";"https://cdn.akamai.steamstatic.com/steam/apps/2529170/ss_76c6ac08977753effc456ff8eca013636666a33f.1920x1080.jpg?t=1699731023";"https://store.steampowered.com/app/2529170/Storage_Hustle?snr=1_2300_4__salebrowseall";1
309;"Overcooked! 2 - Carnival of Chaos";"₩ 6,500";"₩ 3,380";"-48%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1138400/header.jpg?t=1580470362";"https://cdn.akamai.steamstatic.com/steam/apps/1138400/ss_080e9b7c2cba05bce882e857534bb2e1c2918c42.1920x1080.jpg?t=1580470362";"https://store.steampowered.com/app/1138400/Overcooked_2__Carnival_of_Chaos?snr=1_2300_4__salebrowseall";1
310;"Seek Girl Ⅱ";"₩ 1,100";"₩ 550";"-50%";"This is a casual intellectual game get beautiful pictures and exercise your observation";"https://cdn.akamai.steamstatic.com/steam/apps/1149660/header.jpg?t=1695902338";"https://cdn.akamai.steamstatic.com/steam/apps/1149660/ss_43bdbe7c51c445ba2f6b61bd3a027a14e6f8bd33.1920x1080.jpg?t=1695902338";"https://store.steampowered.com/app/1149660/Seek_Girl?snr=1_2300_4__salebrowseall";1
311;"Territory: Animals Genetic Strategy";"₩ 11,000";"₩ 3,300";"-70%";"Strategy game about genes and animal species Evolve reproduce expand to new territories survive and fight to achieve various goals like biodiversity or dominance in the ecosystem";"https://cdn.akamai.steamstatic.com/steam/apps/1621980/header.jpg?t=1655929856";"https://cdn.akamai.steamstatic.com/steam/apps/1621980/ss_c068dcdbcd477a554daf3ee4e763e9b81c442a62.1920x1080.jpg?t=1655929856";"https://store.steampowered.com/app/1621980/Territory_Animals_Genetic_Strategy?snr=1_2300_4__salebrowseall";1
312;"Gym Simulator 24";"₩ 12,500";"₩ 11,250";"-10%";"Gym Simulator 24 당신의 피트니스 제국을 건설하세요Gym Simulator 24에서 꿈의 피트니스 피난처를 만들기 위한 여정을 시작하세요";"https://cdn.akamai.steamstatic.com/steam/apps/2559270/header.jpg?t=1699883578";"https://cdn.akamai.steamstatic.com/steam/apps/2559270/ss_9bdcc2623f9ad3fade70c350113c34b75995a6a2.1920x1080.jpg?t=1699883578";"https://store.steampowered.com/app/2559270/Gym_Simulator_24?snr=1_2300_4__salebrowseall";1
313;"HYPERCHARGE: Unboxed";"₩ 27,500";"₩ 22,000";"-20%";"4인 협동 FPS 게임입니다 다른 액션 피규어들과 팀을 이루거나 PvP에서 서로 맞서 싸우세요 현실 같은 광활한 환경을 탐험하며 무기와 물자를 수집하세요 방어물을 건설하고 경험치를 획득하고 새로운 레벨을 잠금 해제하고 하이퍼 코어를 보호하세요";"https://cdn.akamai.steamstatic.com/steam/apps/523660/header.jpg?t=1680010904";"https://cdn.akamai.steamstatic.com/steam/apps/523660/ss_39de0f77bbed3fee9b6c023c3ba32932309c7654.1920x1080.jpg?t=1680010904";"https://store.steampowered.com/app/523660/HYPERCHARGE_Unboxed?snr=1_2300_4__salebrowseall";1
