"NUM";"TITLE";"PRICE";"SALEPRICE";"SALEPER";"DESCRIPTION";"IMGDATA";"GAMEIMG";"URL";"VARIA"
963;"Idle Champions - Fated Virgil Skin & Feat Pack";"₩ 11,000";"₩ 8,800";"-20%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2673290/header.jpg?t=1699473191";"https://cdn.cloudflare.steamstatic.com/steam/apps/2673290/ss_ace9f26511641d3130a8d06293f30c8e45073cbb.1920x1080.jpg?t=1699473191";"https://store.steampowered.com/app/2673290/Idle_Champions__Fated_Virgil_Skin__Feat_Pack?snr=1_2300_4__salebrowseall";1
964;"Idle Champions - Athar Jang Sao Theme Pack";"₩ 27,000";"₩ 21,600";"-20%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2673280/header.jpg?t=1699473145";"https://cdn.cloudflare.steamstatic.com/steam/apps/2673280/ss_68f2f393c06b69ac43804e677c3bcb648f7c2d0d.1920x1080.jpg?t=1699473145";"https://store.steampowered.com/app/2673280/Idle_Champions__Athar_Jang_Sao_Theme_Pack?snr=1_2300_4__salebrowseall";1
965;"Gemstone Puzzle Fury - Expansion Pack";"₩ 1,100";"₩ 880";"-20%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2666810/header.jpg?t=1699472559";"https://cdn.cloudflare.steamstatic.com/steam/apps/2666810/ss_3734c01423c3a5a057573576fb5ddc422e0fdffe.1920x1080.jpg?t=1699472559";"https://store.steampowered.com/app/2666810/Gemstone_Puzzle_Fury__Expansion_Pack?snr=1_2300_4__salebrowseall";1
966;"GUNHEAD OST";"₩ 5,600";"₩ 4,760";"-15%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2652260/header.jpg?t=1699466072";"https://cdn.cloudflare.steamstatic.com/steam/apps/2652260/ss_291237ea28d835705b42638fb88b57046108677f.1920x1080.jpg?t=1699466072";"https://store.steampowered.com/app/2652260/GUNHEAD_OST?snr=1_2300_4__salebrowseall";1
967;"GUNHEAD";"₩ 21,500";"₩ 18,270";"-15%";"Gunhead is a fast paced strategic roguelike FPS where you take the role of a pirate mech with a gun for a head looting derelict spaceships filled with monstrous drones made out of bone and steel Sequel to the 2d roguelite Cryptark";"https://cdn.cloudflare.steamstatic.com/steam/apps/704000/header.jpg?t=1699633187";"https://cdn.cloudflare.steamstatic.com/steam/apps/704000/ss_a4ac8df561f0d502cca377bda8bb4c3de929db81.1920x1080.jpg?t=1699633187";"https://store.steampowered.com/app/704000/GUNHEAD?snr=1_2300_4__salebrowseall";1
968;"Doomsday Paradise Soundtrack";"₩ 5,600";"₩ 5,040";"-10%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2547170/header.jpg?t=1699463976";"https://cdn.cloudflare.steamstatic.com/steam/apps/2547170/ss_e4e7a97e09093911db12a01e1efd054db9658873.1920x1080.jpg?t=1699463976";"https://store.steampowered.com/app/2547170/Doomsday_Paradise_Soundtrack?snr=1_2300_4__salebrowseall";1
969;"Two Hour Escape Mystery: A Puzzling Voyage";"₩ 5,600";"₩ 4,480";"-20%";"Youre trapped on a strange ship To escape you must solve puzzles explore unique rooms meet a couple interesting characters and uncover a mystery to figure out why youre here Who knows you may even stop something bad from happening along the way Bon voyage";"https://cdn.cloudflare.steamstatic.com/steam/apps/2547930/header.jpg?t=1699462673";"https://cdn.cloudflare.steamstatic.com/steam/apps/2547930/ss_fa6ca47ed590e63db6e35ba42356441debea2f42.1920x1080.jpg?t=1699462673";"https://store.steampowered.com/app/2547930/Two_Hour_Escape_Mystery_A_Puzzling_Voyage?snr=1_2300_4__salebrowseall";1
970;"Saturnalia Soundtrack and Artbook";"₩ 11,000";"₩ 8,800";"-20%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2487260/header.jpg?t=1699462643";"https://cdn.cloudflare.steamstatic.com/steam/apps/2487260/ss_0fde5689f44951278872b9c55e0689e6846524e9.1920x1080.jpg?t=1699462643";"https://store.steampowered.com/app/2487260/Saturnalia_Soundtrack_and_Artbook?snr=1_2300_4__salebrowseall";1
971;"Saturnalia";"₩ 21,500";"₩ 16,120";"-25%";"생존 호러 어드벤처를 즐겨보세요 한 팀의 출연진이 되어 고대의 의식을 지키는 고립된 마을을 탐험해보세요 미로 같은 길은 모든 캐릭터가 죽을 때마다 변경됩니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/916350/header.jpg?t=1699533403";"https://cdn.cloudflare.steamstatic.com/steam/apps/916350/ss_7c88e1ef581bc65c529b6938d3e38269cf998797.1920x1080.jpg?t=1699533403";"https://store.steampowered.com/app/916350/Saturnalia?snr=1_2300_4__salebrowseall";1
972;"Balloonatics";"₩ 11,000";"₩ 8,800";"-20%";"Pilot a weaponized basket while dodging enemy fire and collecting weapons and traps to take down your opponents Invite your friends shoot them down avoid getting shot down";"https://cdn.cloudflare.steamstatic.com/steam/apps/744600/header.jpg?t=1699462472";"https://cdn.cloudflare.steamstatic.com/steam/apps/744600/ss_7303cc382d853a35e45f71ac3b3f3f739f02bb58.1920x1080.jpg?t=1699462472";"https://store.steampowered.com/app/744600/Balloonatics?snr=1_2300_4__salebrowseall";1
973;"Artifice: War Tactics";"₩ 14,500";"₩ 10,870";"-25%";"Unleash your tactical prowess in a medieval fantasy world where survival depends on setting overwatch executing combos and outwitting enemy forces Defeat powerful bosses to conquer strongholds and lead your army to victory in this turnbased strategy game with roguelike elements";"https://cdn.cloudflare.steamstatic.com/steam/apps/1359730/header.jpg?t=1699522869";"https://cdn.cloudflare.steamstatic.com/steam/apps/1359730/ss_6b0c39c45a36fb9b2750f7f029942ec6e5525621.1920x1080.jpg?t=1699522869";"https://store.steampowered.com/app/1359730/Artifice_War_Tactics?snr=1_2300_4__salebrowseall";1
974;"Super Picture Cross";"₩ 5,600";"₩ 5,040";"-10%";"A casual and stimulating nonogram puzzle game with endless logic puzzles to solve Uncover a huge variety of 3D objects and discover new puzzles  never run out of fun";"https://cdn.cloudflare.steamstatic.com/steam/apps/2595780/header.jpg?t=1699458753";"https://cdn.cloudflare.steamstatic.com/steam/apps/2595780/ss_ccbd77f00255f2f6aab783a7ca7fdaef84e17c8d.1920x1080.jpg?t=1699458753";"https://store.steampowered.com/app/2595780/Super_Picture_Cross?snr=1_2300_4__salebrowseall";1
975;"Demon's Blood";"₩ 8,900";"₩ 7,560";"-15%";"Demons Blood is a firstperson shooter that throws you into a Demonic universe Become a special agent arm yourself and improve your equipment in different games to repel the demonic forces trying to invade your world";"https://cdn.cloudflare.steamstatic.com/steam/apps/2478840/header.jpg?t=1699460521";"https://cdn.cloudflare.steamstatic.com/steam/apps/2478840/ss_3e0b87e68e83daa3430ac2492ef7bc39a06fd044.1920x1080.jpg?t=1699460521";"https://store.steampowered.com/app/2478840/Demons_Blood?snr=1_2300_4__salebrowseall";1
976;"Omnigon";"₩ 5,600";"₩ 5,040";"-10%";"A humourous little adventure where you have the power to shapeshift other objects and wear a great big stack of hats";"https://cdn.cloudflare.steamstatic.com/steam/apps/2371710/header.jpg?t=1699604920";"https://cdn.cloudflare.steamstatic.com/steam/apps/2371710/ss_f625ccdf4609bd28ba839c7fdd20b8d75ec636ff.1920x1080.jpg?t=1699604920";"https://store.steampowered.com/app/2371710/Omnigon?snr=1_2300_4__salebrowseall";1
977;"Beyond Sunset";"₩ 11,000";"₩ 9,900";"-10%";"풍부한 스토리와 RPG 요소를 갖춘 사이버펑크 1인칭 슈팅 게임입니다 여러분은 잃어버린 기억을 찾는 강화된 길거리 사무라이인 루시가 됩니다 야쿠자 좀비 로봇 및 보스가 지배하는 상호작용할 수 있는 거대한 개방형 레벨에서 싸우세요";"https://cdn.cloudflare.steamstatic.com/steam/apps/1665260/header.jpg?t=1699456454";"https://cdn.cloudflare.steamstatic.com/steam/apps/1665260/ss_7ecde9570ff3e93e13bf8c8744151690fc09cd6c.1920x1080.jpg?t=1699456454";"https://store.steampowered.com/app/1665260/Beyond_Sunset?snr=1_2300_4__salebrowseall";1
978;"Liquid Space Dimension";"₩ 7,800";"₩ 6,630";"-15%";"Fly and fight through the vibrant universe of Liquid Space Dimension in this retroinspired action shooter As Sid Seaburn pilot of the Star Drifter master a wide range mechanics like drifting laser beams and torpedoes to get the highest score possible and stop the evil general RaBaba";"https://cdn.cloudflare.steamstatic.com/steam/apps/2538340/header.jpg?t=1699452607";"https://cdn.cloudflare.steamstatic.com/steam/apps/2538340/ss_5e237568d20d68ab049ad6da88ee4388f60b7d7d.1920x1080.jpg?t=1699452607";"https://store.steampowered.com/app/2538340/Liquid_Space_Dimension?snr=1_2300_4__salebrowseall";1
979;"The Da Vinci Cryptex";"₩ 4,500";"₩ 3,820";"-15%";"Are you ready to solve 50 incredible riddles to gain your freedom Test your IQ skills by playing The Da Vinci Cryptex and find out the genius you are";"https://cdn.cloudflare.steamstatic.com/steam/apps/2666270/header.jpg?t=1699446944";"https://cdn.cloudflare.steamstatic.com/steam/apps/2666270/ss_1aa21503c2b633087fd368057d435fdcfdae8a5b.1920x1080.jpg?t=1699446944";"https://store.steampowered.com/app/2666270/The_Da_Vinci_Cryptex?snr=1_2300_4__salebrowseall";1
980;"女神侦探3";"₩ 2,300";"₩ 1,540";"-33%";" Goddess Detective It is a sequel to the second film Let you feel the game better with an immersive experience If you really like puzzle games This is a very good casual moment game";"https://cdn.cloudflare.steamstatic.com/steam/apps/2614320/header.jpg?t=1699445260";"https://cdn.cloudflare.steamstatic.com/steam/apps/2614320/ss_e822c8d3ac0b5a6cf1b7c1631da99d630c49aa8b.1920x1080.jpg?t=1699445260";"https://store.steampowered.com/app/2614320/3?snr=1_2300_4__salebrowseall";1
981;"Assassin War Sniper Shooting";"₩ 1,100";"₩ 660";"-40%";"Assassin War Sniper Shooting으로 현실적인 사막 모험을 시작하고 저격총으로 적을 사냥하고 승리를 거두세요 잊지 못할 FPS 경험을 할 준비가 되셨나요";"https://cdn.cloudflare.steamstatic.com/steam/apps/2664330/header.jpg?t=1699443410";"https://cdn.cloudflare.steamstatic.com/steam/apps/2664330/ss_9fcd2a342440606be048b4b71ca16252a0a97443.1920x1080.jpg?t=1699443410";"https://store.steampowered.com/app/2664330/Assassin_War_Sniper_Shooting?snr=1_2300_4__salebrowseall";1
982;"Gems And Knight";"₩ 7,800";"₩ 6,630";"-15%";"This is a game that combines action roleplaying with elimination and leisure In the levels fastpaced elimination is performed based on the enemys condition Rich systems and hidden elements bring a refreshing feeling every time you play";"https://cdn.cloudflare.steamstatic.com/steam/apps/2661630/header.jpg?t=1699551641";"https://cdn.cloudflare.steamstatic.com/steam/apps/2661630/ss_a19a1ecd61adeeddd837c8b755ffc75639c3a7da.1920x1080.jpg?t=1699551641";"https://store.steampowered.com/app/2661630/Gems_And_Knight?snr=1_2300_4__salebrowseall";1
983;"Money Transporter";"₩ 1,100";"₩ 660";"-40%";"Money Transporter is an intense game that puts you in charge of transporting money safely from the bank to the ATM and back";"https://cdn.cloudflare.steamstatic.com/steam/apps/2649550/header.jpg?t=1699437324";"https://cdn.cloudflare.steamstatic.com/steam/apps/2649550/ss_66388eff58efdb63ca315f6432ac2ac46bceeb23.1920x1080.jpg?t=1699437324";"https://store.steampowered.com/app/2649550/Money_Transporter?snr=1_2300_4__salebrowseall";1
984;"Merge ETO";"₩ 5,600";"₩ 5,040";"-10%";"It is a physics puzzle in which identical ETOs are merged together to transform them into the next ETO Increase your combo count by successive merges update your high score and compete with the world on the Steam Leaderboard";"https://cdn.cloudflare.steamstatic.com/steam/apps/2658290/header.jpg?t=1699435101";"https://cdn.cloudflare.steamstatic.com/steam/apps/2658290/ss_3ee283691a1556d65a126df521ab5c8e63b43aee.1920x1080.jpg?t=1699435101";"https://store.steampowered.com/app/2658290/Merge_ETO?snr=1_2300_4__salebrowseall";1
985;"Sweet Beauties Soundtrack";"₩ 2,300";"₩ 1,840";"-20%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2664170/header.jpg?t=1699431868";"https://cdn.cloudflare.steamstatic.com/steam/apps/2664170/ss_2350b303664f1ce465ed4c912170923147b456cc.1920x1080.jpg?t=1699431868";"https://store.steampowered.com/app/2664170/Sweet_Beauties_Soundtrack?snr=1_2300_4__salebrowseall";1
986;"Concealed";"₩ 14,500";"₩ 13,050";"-10%";"Concealed는 만화 诡闻斋 중 미공개 원작 시리즈에서 파생된 스토리이다 역시 디링잉 고등학교를 배경으로 한 반의 십여 명 학생들의 일상과 기괴한 연쇄 실종 사건을 둘러싸고 일어난 이야기이다 스토리 전개에 따라 플레이어를 각종 기이한 초자연적인 현상의 소용돌이에 Concealed 시킨다";"https://cdn.cloudflare.steamstatic.com/steam/apps/2027960/header.jpg?t=1699531396";"https://cdn.cloudflare.steamstatic.com/steam/apps/2027960/ss_6efe3bf59a18a79f59964540da3ac7c453afa479.1920x1080.jpg?t=1699531396";"https://store.steampowered.com/app/2027960/Concealed?snr=1_2300_4__salebrowseall";1
987;"3D Lover - 홀리데이 패션";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502340/header.jpg?t=1699427423";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502340/ss_7eae0d39b73b102024f36fd3af5b6cc4c381bdf4.1920x1080.jpg?t=1699427423";"https://store.steampowered.com/app/2502340/3D_Lover?snr=1_2300_4__salebrowseall";1
988;"3D Lover - 일본 유니폼";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502330/header.jpg?t=1699427248";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502330/ss_330af62aabb967d0191cf430447f270a4df67164.1920x1080.jpg?t=1699427248";"https://store.steampowered.com/app/2502330/3D_Lover?snr=1_2300_4__salebrowseall";1
989;"3D 연인 - 화려한 패션";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502300/header.jpg?t=1699426992";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502300/ss_87e0080f3a18e9f867b594758f8ebf702a1b6910.1920x1080.jpg?t=1699426992";"https://store.steampowered.com/app/2502300/3D?snr=1_2300_4__salebrowseall";1
990;"3d 애인 - 활기찬 비키니";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502290/header.jpg?t=1699426800";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502290/ss_0b1a8bd6a048e37fd22d3f5d9d4bf20e60e27132.1920x1080.jpg?t=1699426800";"https://store.steampowered.com/app/2502290/3d?snr=1_2300_4__salebrowseall";1
991;"3D Lover - 여름 파티";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502280/header.jpg?t=1699426591";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502280/ss_703308b51abfecfae14d9f2728791bbc9b216020.1920x1080.jpg?t=1699426591";"https://store.steampowered.com/app/2502280/3D_Lover?snr=1_2300_4__salebrowseall";1
992;"3D Lover - 사이버펑크 패션";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502270/header.jpg?t=1699426389";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502270/ss_d2b2602b9e442ff423d74f07f6d2b42604ff959e.1920x1080.jpg?t=1699426389";"https://store.steampowered.com/app/2502270/3D_Lover?snr=1_2300_4__salebrowseall";1
993;"3D Lover - 화려한 비키니";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502250/header.jpg?t=1699426154";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502250/ss_344ae2c31e6b03feb7909da452b031af4b6f4325.1920x1080.jpg?t=1699426154";"https://store.steampowered.com/app/2502250/3D_Lover?snr=1_2300_4__salebrowseall";1
994;"3D Lover - 뜨거운 여름의 유혹";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2505680/header.jpg?t=1699425952";"https://cdn.cloudflare.steamstatic.com/steam/apps/2505680/ss_048a22883b396338d022c0615e8cc41d33d494bb.1920x1080.jpg?t=1699425952";"https://store.steampowered.com/app/2505680/3D_Lover?snr=1_2300_4__salebrowseall";1
995;"3D Lover - 비키니";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2501970/header.jpg?t=1699425757";"https://cdn.cloudflare.steamstatic.com/steam/apps/2501970/ss_fdcd34a5cbecc19ae3bed37172815a2ac60a5baf.1920x1080.jpg?t=1699425757";"https://store.steampowered.com/app/2501970/3D_Lover?snr=1_2300_4__salebrowseall";1
996;"3D Lover - 판타지 패션쇼";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2501960/header.jpg?t=1699425500";"https://cdn.cloudflare.steamstatic.com/steam/apps/2501960/ss_586c6695b1111be475fff74fdac8e6716d1bff4c.1920x1080.jpg?t=1699425500";"https://store.steampowered.com/app/2501960/3D_Lover?snr=1_2300_4__salebrowseall";1
997;"3D Lover - 패션 영웅 세트";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2501940/header.jpg?t=1699423592";"https://cdn.cloudflare.steamstatic.com/steam/apps/2501940/ss_7a5c77cff4ae9775c30855cdd5b1d5d4a2011687.1920x1080.jpg?t=1699423592";"https://store.steampowered.com/app/2501940/3D_Lover?snr=1_2300_4__salebrowseall";1
998;"3D Lover - 내실 비밀";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2501900/header.jpg?t=1699423030";"https://cdn.cloudflare.steamstatic.com/steam/apps/2501900/ss_81de5b1f45f3df5e675a5bfa6d10ae5bbf72770c.1920x1080.jpg?t=1699423030";"https://store.steampowered.com/app/2501900/3D_Lover?snr=1_2300_4__salebrowseall";1
999;"3D Lover - 오리엔탈 화려한 패션 세트";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2501870/header.jpg?t=1699422803";"https://cdn.cloudflare.steamstatic.com/steam/apps/2501870/ss_436d7f7e4160d98a3cab107168d47767695d0640.1920x1080.jpg?t=1699422803";"https://store.steampowered.com/app/2501870/3D_Lover?snr=1_2300_4__salebrowseall";1
1000;"3D Lover - Ofiice 패션 세트";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2501810/header.jpg?t=1699422520";"https://cdn.cloudflare.steamstatic.com/steam/apps/2501810/ss_489de6001673512177612c3acffb0a1397ebaac6.1920x1080.jpg?t=1699422520";"https://store.steampowered.com/app/2501810/3D_Lover__Ofiice?snr=1_2300_4__salebrowseall";1
1001;"3D Lover - 전문 패션 세트";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2501800/header.jpg?t=1699422263";"https://cdn.cloudflare.steamstatic.com/steam/apps/2501800/ss_0592716ee80fcf40408c29f77a9c0d29234cdf5e.1920x1080.jpg?t=1699422263";"https://store.steampowered.com/app/2501800/3D_Lover?snr=1_2300_4__salebrowseall";1
1002;"一起放烟花";"₩ 8,900";"₩ 7,120";"-20%";"Set off fireworks together here you can experience a different feeling you can create as much as you like in the game combine fireworks and pursue the taste of childhood";"https://cdn.cloudflare.steamstatic.com/steam/apps/2535490/header.jpg?t=1699422151";"https://cdn.cloudflare.steamstatic.com/steam/apps/2535490/ss_b44c7c2999ff38515a118133dd024fb8006a8827.1920x1080.jpg?t=1699422151";"https://store.steampowered.com/app/2535490/?snr=1_2300_4__salebrowseall";1
1003;"3D Lover – 스포츠 신발";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2456810/header.jpg?t=1699422013";"https://cdn.cloudflare.steamstatic.com/steam/apps/2456810/ss_b46003275fef0e194d61f4e15f4bfa1ab02adb26.1920x1080.jpg?t=1699422013";"https://store.steampowered.com/app/2456810/3D_Lover?snr=1_2300_4__salebrowseall";1
1004;"Spaceport Trading Company";"₩ 16,500";"₩ 10,890";"-34%";"Players take on the role of a spacefaring merchant in a galaxy filled with diverse planets each with its own economy resources and challenges Amass wealth and reputation by trading goods negotiating with factions and navigating the intricacies of interstellar commerce";"https://cdn.cloudflare.steamstatic.com/steam/apps/2618710/header.jpg?t=1699419063";"https://cdn.cloudflare.steamstatic.com/steam/apps/2618710/ss_e1c471da78d74f3cf4ffedd2e8b34a2c07c52707.1920x1080.jpg?t=1699419063";"https://store.steampowered.com/app/2618710/Spaceport_Trading_Company?snr=1_2300_4__salebrowseall";1
1005;"3D Lover – 맞춤형 운동복";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2456800/header.jpg?t=1699415494";"https://cdn.cloudflare.steamstatic.com/steam/apps/2456800/ss_890436cbbbacc2f7eda29653c5d98e3b7c16b359.1920x1080.jpg?t=1699415494";"https://store.steampowered.com/app/2456800/3D_Lover?snr=1_2300_4__salebrowseall";1
1006;"3D 연인 - 레트로 스타일";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502530/header.jpg?t=1699415085";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502530/ss_9906e494d20180264710aef5a609f35e3c008240.1920x1080.jpg?t=1699415085";"https://store.steampowered.com/app/2502530/3D?snr=1_2300_4__salebrowseall";1
1007;"3D Lover - 빈티지 패션";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502540/header.jpg?t=1699414826";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502540/ss_f4f0e9fc7538fc9c4696400ad476394087a86698.1920x1080.jpg?t=1699414826";"https://store.steampowered.com/app/2502540/3D_Lover?snr=1_2300_4__salebrowseall";1
1008;"Acidic Pro";"₩ 5,600";"₩ 4,480";"-20%";"Introducing Acidic Pro Revolutionize your screen with vibrant colors and hues Experience advanced ColorShift splitscreen and a userfriendly interface Express your style enhance your visual experience and download now to elevate your digital world";"https://cdn.cloudflare.steamstatic.com/steam/apps/2450380/header.jpg?t=1699584743";"https://cdn.cloudflare.steamstatic.com/steam/apps/2450380/ss_472bb1070679060ba509fce7b60d11e5fb4c92a8.1920x1080.jpg?t=1699584743";"https://store.steampowered.com/app/2450380/Acidic_Pro?snr=1_2300_4__salebrowseall";1
1009;"YetiFree";"₩ 5,500";"₩ 4,400";"-20%";"YetiFree예티프리는 90년대 고전 게임 SkiFree를 즐겁게 오마주한 게임입니다 괴물 예티가 눈사태를 피하며 슬로프를 내려가는 사람들을 마구 잡아먹고 화끈하게 나무들을 부숴버리고 아찔한 속도로 마을을 날려버릴때 최고 점수를 획득할 수 있어요 예티는 항상 먹잇감을 찾아 헤매고 있답니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/1743390/header.jpg?t=1699408720";"https://cdn.cloudflare.steamstatic.com/steam/apps/1743390/ss_fb679e969d20bc2c768d95f67d9234661e566a3e.1920x1080.jpg?t=1699408720";"https://store.steampowered.com/app/1743390/YetiFree?snr=1_2300_4__salebrowseall";1
1010;"Sushiman";"₩ 5,600";"₩ 5,040";"-10%";"Running a restaurant is no easy task The chefs way of cooking is a puzzle he serves in sets of three and only if you manage to properly combine plates Another challenge is the conveyor belt and anxious customers Plates never reach them in time can you work out a solution";"https://cdn.cloudflare.steamstatic.com/steam/apps/2173350/header.jpg?t=1699393178";"https://cdn.cloudflare.steamstatic.com/steam/apps/2173350/ss_f598ec58eec51af92bba88d9428dafa03c54d5f1.1920x1080.jpg?t=1699393178";"https://store.steampowered.com/app/2173350/Sushiman?snr=1_2300_4__salebrowseall";1
1011;"BlockJump";"₩ 3,400";"₩ 2,720";"-20%";"BlockJump is a difficult platformer game with the idea that you replay sections of the game to try and beat it faster with each attempt There are various ways to beat almost every level and some routes require you to master the mechanics of the game to beat them in quick succession";"https://cdn.cloudflare.steamstatic.com/steam/apps/2642040/header.jpg?t=1699385184";"https://cdn.cloudflare.steamstatic.com/steam/apps/2642040/ss_b3e2a9da94fb9bb217b77b0088fddf81961209a0.1920x1080.jpg?t=1699385184";"https://store.steampowered.com/app/2642040/BlockJump?snr=1_2300_4__salebrowseall";1
1012;"Noreya: The Gold Project";"₩ 27,000";"₩ 22,950";"-15%";"프레네틱 메트로이드바니아로 빠져들어 신들 사이의 전투에 참여하며 목적을 달성하기 위해 타락한 금과 정화된 빛 중에서 선택해야 합니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/1760330/header.jpg?t=1699383676";"https://cdn.cloudflare.steamstatic.com/steam/apps/1760330/ss_ec24f40033431185881120d959d60954a7ca8204.1920x1080.jpg?t=1699383676";"https://store.steampowered.com/app/1760330/Noreya_The_Gold_Project?snr=1_2300_4__salebrowseall";1
1013;"Only an Alien Going Up!";"₩ 5,600";"₩ 3,360";"-40%";"Only an Alien Going Up is a difficult 3D platformer where your only goal is to climb to the top without checkpoints";"https://cdn.cloudflare.steamstatic.com/steam/apps/2636930/header.jpg?t=1699382908";"https://cdn.cloudflare.steamstatic.com/steam/apps/2636930/ss_16c09ac0abd0092dc94ca39a733bf2420d8e25a8.1920x1080.jpg?t=1699382908";"https://store.steampowered.com/app/2636930/Only_an_Alien_Going_Up?snr=1_2300_4__salebrowseall";1
1014;"Hexaduel";"₩ 9,900";"₩ 8,910";"-10%";"Test your number skills in this magical turnbased fighter Cast hexes in the form of hexadecimal numbers and block your opponents hexes by decimalizing them Spar alone or with a friend or brave the gauntlet for the ultimate hexadueling challenge";"https://cdn.cloudflare.steamstatic.com/steam/apps/2441580/header.jpg?t=1699378871";"https://cdn.cloudflare.steamstatic.com/steam/apps/2441580/ss_7bbc5a2a03212c4c69f6d8893808bd1752e21b26.1920x1080.jpg?t=1699378871";"https://store.steampowered.com/app/2441580/Hexaduel?snr=1_2300_4__salebrowseall";1
1015;"CyberLink PowerDirector 2024 Ultra";"₩ 194,000";"₩ 164,900";"-15%";"직관적이고 조작하기 쉬운 풍부한 비디오 편집 도구를 사용하여 신선하고 전문적인 비디오를 쉽게 편집할 수 있습니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/2530750/header.jpg?t=1699376846";"https://cdn.cloudflare.steamstatic.com/steam/apps/2530750/ss_fbb85fac69d33addfb461e6f1367a3ac3ce5658d.1920x1080.jpg?t=1699376846";"https://store.steampowered.com/app/2530750/CyberLink_PowerDirector_2024_Ultra?snr=1_2300_4__salebrowseall";1
1016;"Idling Gears";"₩ 5,600";"₩ 4,760";"-15%";"딸깍 하는 소리 기어 배치 클릭 돈 벌기 클릭 더 많은 기어를 배치하고 클릭하세요 더 많은 돈을 벌고 클릭 클릭 그리고 무엇보다 클릭";"https://cdn.cloudflare.steamstatic.com/steam/apps/2285820/header.jpg?t=1699376430";"https://cdn.cloudflare.steamstatic.com/steam/apps/2285820/ss_b948ab3e4f7cf16109454dc434a13211a9e063d9.1920x1080.jpg?t=1699376430";"https://store.steampowered.com/app/2285820/Idling_Gears?snr=1_2300_4__salebrowseall";1
1017;"TYPECAST";"₩ 5,600";"₩ 4,480";"-20%";"TYPECAST is a bullet hell where you type to shoot Get swarmed by enemies manage the chaos and climb the leaderboards in this unique arcade experience";"https://cdn.cloudflare.steamstatic.com/steam/apps/2536650/header.jpg?t=1699376293";"https://cdn.cloudflare.steamstatic.com/steam/apps/2536650/ss_fead03d063fb3d67ced795bbcf9964bbc7c6af5e.1920x1080.jpg?t=1699376293";"https://store.steampowered.com/app/2536650/TYPECAST?snr=1_2300_4__salebrowseall";1
