TITLE,PRICE,SALEPRICE,SALEPER,DESCRIPTION,IMGDATA,GAMEIMG,URL
Paradox Error PS4 & PS5 (영어),"5,800원","2,320원",-60%,Paradox Error는 스크롤 하는 플랫폼 게임을 초현실적으로 표현한 게임으로 미니멀한 흑백 그래픽과 4차원을 깨부수는 혁신적인 게임 디자인이에요 고의적으로 글리치를 포함해서 죽음을 피하게 도와 주거나 버그를 사용해서 새로운 지역으로 이동하거나 게임 인터페이스가 마치 스테이지의 일부인 것처럼 플랫폼으로 사용하는 등의 조작이 가능합니다 타이틀 화면의 메인 메뉴가 허브 세계고 커서가 적이 될 수도 있고 도움이 되는 가이드가 될 수도 있으며 그래픽 오류가,https://image.api.playstation.com/vulcan/ap/rnd/202305/2908/484e04480f5d209b9517895c49a69a3104e92726cb603a08.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202105/1807/rMNnbOLNltRIrWwhme0P5Nzv.png?w=1920,https://store.playstation.com//ko-kr/product/HP2005-PPSA06062_00-PARADOXERROR0000
"Pocket Witch PS4 & PS5 (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))","5,800원","3,480원",-40%,작은 마녀가 함정과 위험하게 배회하는 적들로 가득한 던전에 갇히고 말았습니다 이제 당신이 나서서 마녀가 탈출하는 걸 도와줘야 해요 Pocket Witch는 레트로 아트 스타일로 선보이는 섬세한 플랫포머 게임입니다 작고 이름만 마녀인 그녀는 뇌를 자극하는 다양한 싱글 스크린 챌린지를 이겨내고 그녀를 가둔 사악한 마법사를 좌절시켜야 합니다작은 마녀는 박쥐 친구와 함께 힘을 합쳐 나무 가시와 산성 웅덩이를 뛰어넘거나 공중 질주하고 날아오는 칼을 피하고 마법의,https://image.api.playstation.com/vulcan/ap/rnd/202305/2908/484e04480f5d209b9517895c49a69a3104e92726cb603a08.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202212/3104/bZV6g9jBNsVqthGgsfRkDWEk.png?w=1920,https://store.playstation.com//ko-kr/product/UP2005-PPSA13398_00-POCKETWITCH00000
"Pretty Girls Rivers PS4 & PS5 (중국어(간체자), 영어, 일본어, 중국어(번체자))","6,500원","3,250원",-50%,타일 매칭 액션에 매력적인 반전이 더해져 Pretty Girls Rivers가 탄생했습니다 빠르게 진행되는 이 퍼즐 게임 속에선 마작 솔리테어와 비슷하게 타일을 매치시켜야 합니다 하지만 쌓인 마작을 제거하는 대신 주어진 시간 안에 장애물을 넘어서면서 같은 패턴을 매치시켜야 합니다 모든 타일은 이미 공개되어 보기 쉽게 배치되어 있기 때문에 끝에 막히지 않게 전략적으로 짝을 맞출 수 있습니다 빠르게 콤보를 성공시키면 더 높은 점수를 얻을 수 있습니다 시간에,https://image.api.playstation.com/vulcan/ap/rnd/202305/2908/484e04480f5d209b9517895c49a69a3104e92726cb603a08.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202203/1210/7LBTGOAnrgzueya5ysqQ04em.png?w=1920,https://store.playstation.com//ko-kr/product/HP2005-PPSA06749_00-PGRIVERS00000000
"Pretty Girls Speed PS4 & PS5 (중국어(간체자), 영어, 일본어, 중국어(번체자))","6,500원","3,250원",-50%,Pretty Girls 시리즈에 새로운 종류의 게임이 추가되었습니다 Pretty Girls Speed에서는 아름다운 미소녀 도전자들을 상대로 최대한 빨리 승리를 차지해야 하는 게임을 펼치게 됩니다 테이블 위에 있는 카드에 맞춰 순서대로 카드를 내고 만약 낼 카드가 없다면 자동으로 새 카드를 받습니다 먼저 카드를 다 없애는 쪽이 승리합니다Pretty Girls Speed는 빠르고 직관적이기도 하지만 기술과 약간의 운도 필요한 게임입니다 점점 더 난이도가 ,https://image.api.playstation.com/vulcan/ap/rnd/202305/2908/484e04480f5d209b9517895c49a69a3104e92726cb603a08.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202205/0510/wnopMnQId7MF1freCWKSkbaK.png?w=1920,https://store.playstation.com//ko-kr/product/HP2005-PPSA07476_00-PGSPEED000000000
Project Starship (영어판),"6,200원","2,480원",-60%,고대의 악으로부터 세계를 구해야 하는 임무를 받은 파일럿인 가렛 또는 그웬이 되어 보세요 매번 다르게 랜덤으로 생성되는 레벨에서 피하고 적응하고 생존하세요 예측 불가능한 탄막 슈팅 게임에서 신과 악마를 물리치고 마지막에는 모든 것을 지켜 보고 있는 숨겨진 눈을 대적하세요특징 남자 또는 여자 파일럿 선택 가능 고대의 악으로부터 세계를 구하세요 전체 화면 탄막 슈팅 게임에서 사악한 신과 미친 악마를 싸우세요 깊숙한 곳까지 파고 들어가서 숨겨진 눈을 물리치세,https://image.api.playstation.com/vulcan/ap/rnd/202203/2106/Iw3sbCCZAjQstGUkSOz1WLB1.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202203/2106/oWe1hR6vf4C8mhQSUd5KVfe8.png?w=1920,https://store.playstation.com//ko-kr/product/HP2005-CUSA18618_00-STARSHIPPROJECT0
Project Starship (영어),"5,800원","2,320원",-60%,고대의 악으로부터 세계를 구해야 하는 임무를 받은 파일럿인 가렛 또는 그웬이 되어 보세요 매번 다르게 랜덤으로 생성되는 레벨에서 피하고 적응하고 생존하세요 예측 불가능한 탄막 슈팅 게임에서 신과 악마를 물리치고 마지막에는 모든 것을 지켜 보고 있는 숨겨진 눈을 대적하세요특징 남자 또는 여자 파일럿 선택 가능 고대의 악으로부터 세계를 구하세요 전체 화면 탄막 슈팅 게임에서 사악한 신과 미친 악마를 싸우세요 깊숙한 곳까지 파고 들어가서 숨겨진 눈을 물리치세,https://image.api.playstation.com/vulcan/ap/rnd/202203/2106/Iw3sbCCZAjQstGUkSOz1WLB1.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202203/2106/oWe1hR6vf4C8mhQSUd5KVfe8.png?w=1920,https://store.playstation.com//ko-kr/product/HP2005-PPSA06053_00-STARSHIPPROJECT0
"Rayland PS4 & PS5 (영어, 중국어(번체자))","5,800원","2,900원",-50%,Rayland의 주민들은 도무스의 에너지를 활용하여 살아갑니다 이들은 이 에너지를 전달하기 위해 광선을 다른 도무스로 반사시키는 리플렉터스라는 장비를 사용합니다 당신의 임무는 Rayland의 주민들을 도와 다양한 땅 위에서 도무스의 에너지를 전달하는 것입니다 그렇게 하려면 리플렉터스를 올바르게 배치하고 회전시켜 에너지 광선이 필요한 도무스에 도달하게 만들어야 합니다Rayland는 입체 시점의 배경에서 광선을 반사시켜 다른 지점까지 닿게 만들어야 하는 다,https://image.api.playstation.com/vulcan/ap/rnd/202206/2106/NykPdR1iAnLuAWgugBUx5xEc.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202206/2205/JTubJvd6XTwsYL74zvignfCI.png?w=1920,https://store.playstation.com//ko-kr/product/HP2005-PPSA07071_00-RAYLAND000000000
Retro Pixel Racers PS4 & PS5 (영어),"5,800원","2,320원",-60%,Retro Pixel Racers는 레트로 스타일 그래픽의 재미있는 톱다운 아케이드 레이싱 게임으로서 박진감 넘치는 트랙 위에서 작은 자동차를 조종하여 경주를 펼치는 것이 목표입니다 엔진의 시동을 걸고 기상천외하고 중독성 넘치는 레이싱 게임을 즐겨 보세요 Retro Pixel Racers는 16비트 스타일을 새롭게 재해석한 빠른 속도감의 레이싱 게임입니다특징 26개의 흥미진진한 서킷 개성 넘치는 특징을 보유한 30가지의 자동차 쉬운 핸들링 하지만 마스터,https://image.api.playstation.com/vulcan/ap/rnd/202202/0913/7AyBszv1yAlP15GJRdzyoP0B.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202204/0114/JNhzuCpTZXsB0RLvoRELGf7T.png?w=1920,https://store.playstation.com//ko-kr/product/JP0078-PPSA06913_00-RETROPIXELRACERS
"Rick Henderson PS4 & PS5 (한국어, 영어, 일본어, 중국어(번체자))","8,600원","4,300원",-50%,추억을 자극하는 16비트 그래픽으로 무장하고 클래식 아케이드 게임에 경의를 표하는 Rick Henderson은 아무리 플레이해도 질지지 않는 무한 횡스크롤 슛뎀업 게임입니다 5개의 적 세력과 그들의 보스들을 상대하고 당신의 우주선을 업그레이드하고 예측할 수 없는 우주의 사건 속에서 살아남으세요Rick Henderson은 접근성을 극대화시키기 위한 다양한 난이도 모드 처음 시작할 때 큰 도움이 되는 튜토리얼 그리고 점수 곱하기 총알 아슬아슬하게 피하기 랭,https://image.api.playstation.com/vulcan/ap/rnd/202207/2007/7w9vgdBG3ZUPs62OOjXa0Z4A.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202208/0714/7cFUmkhOla2BJnmC5ei3C5qT.png?w=1920,https://store.playstation.com//ko-kr/product/UP2005-PPSA05329_00-RICKHENDERSON000
Riddled Corpses EX PS4 & PS5 (영어),"10,800원","4,320원",-60%,Riddled Corpses EX는 816비트 아케이드 스타일의 트윈 스틱 슈팅 게임입니다위험천만 곳을 탐험하며 거대한 보스들과 상대하세요 악의 뿌리를 파괴하려면 캐릭터를 현명하게 선택하고 능력과 시계 다이너마이트 터렛 같은 특별 아이템을 잘 활용해야 합니다특징 스피디한 60FPS 액션 2인 로컬 협동 플레이 각기 다양한 스탯 및 능력을 가진 6개의 캐릭터 아케이드스토리서바이벌 모드 콤보 시스템 수준 높은 전자 음악 온라인 순위표에 최고 점수 등록 가능,https://image.api.playstation.com/vulcan/ap/rnd/202202/2513/PCq5bbrLYHH4wBqLbWzam66f.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202203/0515/DtnoiPCmSboFqVBk8wu8czFH.jpg?w=1920,https://store.playstation.com//ko-kr/product/HP2005-PPSA07154_00-RIDDLEDPS5000000
"RIVE (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))","20,200원","4,040원",-80%,본 소프트웨어는 다운로드 받으신 후에는 재화의 가치가 현저히 감소되기 때문에 환불되지 않습니다 해당 법률에 따라 재화의 가치가 손상되지 않은 다운로드 받지 않은 경우로서 구매 후 7일 이내 취소를 요청 하신 경우에 한해서만 취소 처리 가능합니다RIVE는 고철을 파괴하고 로봇을 해킹하는 당신이 기다려 온 슈팅 게임입니다 이 360도 하이브리드 슈팅플랫폼 게임은 스펙타클한 전투와 이야기 속에서 파괴의 춤을 출 수 있게 해줍니다 RIVE는 과거의 메가픽셀 비,https://image.api.playstation.com/cdn/EP4279/CUSA03675_00/tDpSkwr0s5LkBe6F6ZffGYt4AwsyhE1ElsmGt0mCgUt0SGsC6kwNqwdKKkDQdGBG.png?w=440,https://image.api.playstation.com/cdn/EP4279/CUSA03675_00/GiexJZmaDgCkwdVjhgyyZQDCXComxoAr.png?w=1920,https://store.playstation.com//ko-kr/product/EP4279-CUSA03675_00-ASIA000000000000
Robolt PS4 & PS5 (영어),"5,800원","3,480원",-40%,Robolt에서 환상적으로 정신없는 횡스크롤 런앤건 액션을 만끽하세요 빠르고 멋진 픽셀 아트 스타일로 선보이는 Robolt에서 당신은 멀리 질주하면서 빠르게 레이저 볼트를 발사할 수 있는 작은 로봇이 되어 모험을 펼치게 됩니다 4가지 월드의 16개 레벨에 걸쳐 소개되는 스테이지는 적으로 가득 채워져 있으며 당신은 총을 쏘거나 적의 머리 위로 뛰어올라 빠르게 적을 물리쳐야 합니다 하지만 각 월드의 마지막엔 거대한 보스가 등장하니까 조심하세요특징 횡스크롤 ,https://image.api.playstation.com/vulcan/ap/rnd/202303/0705/d0c982b4752dc23e7f201ec1bbdaa95f159811fbae717360.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202305/0605/a4812f7b75c8f1b71e57e0739b17797e5e744edf696d2f6d.png?w=1920,https://store.playstation.com//ko-kr/product/UP2005-PPSA08558_00-ROBOLT0000000000
Squad Killer PS4 & PS5 (영어),"5,800원","2,320원",-60%,복잡하지 않고 중독적이면서도 어려웠던 8비트 고전 게임들에서 느낄 수 있었던 레트로 아케이드 게임 감성에다 약간의 현대적 요소를 가미한 게임이 Squad Killer 입니다 그래픽은 2색조 픽셀 스타일이지만 예전 게임에서는 불가능한 수준을로 섬세하고 정밀합니다 색상 팔레트를 조절하고 다양한 게임 모드에서 선택을 하고 업그레이드를 구입해서 예측 불허로 뒤바뀌는 레벨들을 클리어 해 보세요목표는 간단합니다 레벨에 있는 모든 적을 처치하고 열쇠를 찾아서 다음 ,https://image.api.playstation.com/vulcan/ap/rnd/202103/0907/0pSTlOvYft1f0FrHFEBWzlOG.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202103/0907/qSBr86ZbnU5U5GkJ5SV6f2sk.png?w=1920,https://store.playstation.com//ko-kr/product/HP2005-PPSA06059_00-SQUADKILLER00000
Super Chicken Jumper PS4 & PS5 (영어),"5,800원","2,900원",-50%,세상은 위험에 빠져 있어요 과거의 사악한 세력이 우리 지구를 파괴하러 쳐들어왔거든요 대통령이 믿고 신뢰하는 유일한 존재는 아주 유능한 스파이 치킨입니다 약간의 치킨에 애니메이션 미소녀 스타일까지 가미된 이 다채로운 질주 액션 게임 속에서 깃털로 뒤덮인 비밀 요원이 세상을 지키세요 6개의 개성 넘치는 세상을 이동하면서 수도 없이 밀려오는 적들을 향해 쏘고 전설의 자리에 오르세요뛰고 점프하고 피하고 파괴하고 길을 막는 모든 것을 처치하세요 지옥에서 찾아온 ,https://image.api.playstation.com/vulcan/ap/rnd/202210/1310/gjUjq6idptJ5THCPwmdSXjrL.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202210/1404/wFvxROL138uxTzEvrPGMSI0o.png?w=1920,https://store.playstation.com//ko-kr/product/UP2005-PPSA08296_00-SUPERCHICKENJUMP
Super Jagger Bomb PS4 & PS5 (영어),"5,800원","2,900원",-50%,망토를 두른 작은 영웅의 역할을 맡아 폭탄을 모으고 폭탄이 터지지 않도록 막으세요 이 레트로 80년대 스타일의 아케이드 게임 속에서 당신은 용감한 영웅 Jagger를 도와 적 로봇과 UFO를 물리쳐야 합니다 플랫폼을 뛰어넘고 공중에서 점프하고 아래로 질주해서 너무 늦기 전에 파이어봄을 되찾으세요시작하기는 쉽지만 마스터하기는 어려운 레트로 스타일 3D 그래픽과 메카닉의 Super Jagger Bomb는 간단하면서도 성취감이 큰 게임 플레이 경험을 선사합니,https://image.api.playstation.com/vulcan/ap/rnd/202209/0501/Se36YGQmnx0Ve89EyKG5Jf7u.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202209/1502/K0giosWlEiK441Y9TJGANkGu.png?w=1920,https://store.playstation.com//ko-kr/product/UP2005-PPSA09594_00-SJJBGAME00000000
"Super Woden GP PS4 & PS5 (한국어, 영어, 일본어, 중국어(번체자))","13,400원","6,700원",-50%,모터스포츠 세계의 정상에 설 수 있을까요 Super Woden GP에서 당신은 한정된 자원과 예산을 갖고 자신의 경력을 키워서 치열한 레이싱 이벤트의 챔피언십에 도전하세요 저렴한 차를 사고 첫 번째 레이스에 참가하세요 그 다음 상금을 써서 더 좋은 차를 확보하고 규모가 더 큰 레이스에서 경쟁하고 정상에 오르세요 Super Woden GP의 향수를 자극하는 쿼터뷰 레이싱 스타일 속에서 랠리 레이스 아케이드 모드 인듀어런스 이벤트 등에 뛰어드세요90년대 클,https://image.api.playstation.com/vulcan/ap/rnd/202209/2208/0elB8I60Hml2DZA6Kxe1Ll9c.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202210/1307/9yV8gRIRLAsElUHLgtrtQELY.png?w=1920,https://store.playstation.com//ko-kr/product/UP2005-PPSA07211_00-SUPERWODENGP0000
Surface Rush PS4 & PS5 (영어),"5,800원","2,900원",-50%,물속 장애물 사이로 작은 다이버인 펌펌을 날려 목표 지점까지 도달해야 하는 아케이드 스타일 게임에 도전해보세요 펌펌이 숨을 쉴 수 있도록 공기 방울을 이용해서 산소를 채우면서 가시밭 사이로 튕기고 위험한 생물을 피하고 지뢰를 터뜨리고 별과 코인을 모으세요함정과 비밀로 가득한 132개의 레벨을 탐험하세요 클래식 원 샷 정밀 타이머 모드를 포함한 다양한 게임 플레이 모드가 준비되어 있습니다 진행하면서 점점 더 어려워지는 과제를 풀고 게임 내 업적을 잠금 해,https://image.api.playstation.com/vulcan/ap/rnd/202204/0809/THxeItU28n70AincLEH1ULkX.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202204/0809/Yh6TcRkS6KODuSKaWRw7Ttpa.jpg?w=1920,https://store.playstation.com//ko-kr/product/JP0078-PPSA07924_00-SURFACERUSH00000
"Takotan (한국어, 영어, 일본어, 중국어(번체자))","7,600원","2,280원",-70%,에일리언 침공으로 세계가 멸망 직전입니다 최후의 수단으로 인간은 도움을 요청합니다 Takotan은 16비트 고전 게임에서 영감을 받은 레트로 슈팅 게임입니다 8개의 액션으로 가득찬 레벨을 총을 쏘고 피해서 지나친 후에 무시무시한 보스를 죽여서 세계를 에일리언 침공으로부터 구하세요 레이저 볼링공 수리검 등의 다양한 파워업 아이템을 획득해서 적을 처치하고 행성을 방어하세요특징 1000 실드 3 생명으로 시작해서 공격을 너무 빨리 받지 않으면 실드가 회복되는,https://image.api.playstation.com/vulcan/img/rnd/202111/2208/4qsASpG0lgGRd0FKw8kTfC3F.png?w=440,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA24717_00/1/i_ee49e011c4912ddc41b49c586d882317bf2dd1bbbd088abbb5017677cfd5b16a/i/pic0.png?w=1920,https://store.playstation.com//ko-kr/product/HP2005-CUSA24718_00-TKTN000000000000
"The Pillar: Puzzle Escape (한국어, 영어, 일본어, 중국어(번체자))","10,800원","2,160원",-80%,수수께끼와 퍼즐의 절묘한 조합인 The Pillar Puzzle Escape는 알 수 없는 장치와 아름다운 경치로 가득한 세계에서 진행됩니다 독특한 환경과 비밀을 지니고 있는 섬을 탐험해 보세요 환경이 깨어 있는 꿈에서처럼 변하고 진화하는 환경을 인지하고 있으세요 도전을 극복해 낼 때 마다 신화 같은 미로 탈출에 더 가까워지고 플레이러를 가두고 있는 우리에서 깨어나올 수 있습니다특징 계속해서 진화하는 도전을 탈출해 내세요 아름답고 다양한 풍경을 탐험하세,https://image.api.playstation.com/vulcan/ap/rnd/202012/0314/TkXvZll6brRZhtjiXG60EtPA.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202012/0314/UXyJGhPwban7pB7fWkEf6doM.png?w=1920,https://store.playstation.com//ko-kr/product/HP2005-CUSA24152_00-THEPILLAR0000000
"The Red Exile - Survival Horror PS4 & PS5 (한국어, 영어, 일본어, 중국어(번체자))","5,800원","4,350원",-25%,The Red Exile은 일인칭 서바이벌 호러에 로그라이크의 반전을 더한 게임입니다 매번 플레이할 때마다 맵은 절차적으로 생성되어 항상 긴장감을 더해줍니다 일일이 직접 만든 퍼즐을 풀고 심오한 레벨 디자인을 경험하세요 당신의 임무는 미치광이 추격자가 당신을 먼저 찾아 죽이기 전에 탈출 의식을 수행해서 이 광기의 세계에서 벗어나는 것입니다아이템을 찾아 새로운 방을 열고 의식을 완료하면서 추격자를 피하고 따돌리고 막아내세요 하지만 조심하세요 AI 기반의 ,https://image.api.playstation.com/vulcan/ap/rnd/202306/1503/01a1ba1b2ab15ae00786ba2f13b88a37ce24d19e195edb7e.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202306/2005/541809d87a97d4f4dd5b13c65de5f41bcefd69cea4342637.png?w=1920,https://store.playstation.com//ko-kr/product/UP2005-PPSA10282_00-THEREDEXILE00000
Thunder Kid: Hunt for the Robot Emperor PS4 & PS5 (영어),"8,600원","2,580원",-70%,때는 바야흐로 201X년 사악한 AI 세력이 창조자들을 상대로 반란을 일으키면서 대륙 전역은 전쟁에 휩싸였고 결국 로봇 군대는 북미의 일부를 점령하여 로봇 제국으로 만들었습니다 어렸을 때부터 정의의 요원으로 훈련을 받은 Thunder Kid는 로봇 왕족을 상대로 한 싸움에 투입되어 로봇 제국이 세상을 점령하지 못하게 막기 위한 모험을 펼치게 됩니다Thunder Kid는 클래식 장르의 관점을 뒤집고 총알지옥 요소를 추가하여 독특한 게임 플레이를 선사하는 ,https://image.api.playstation.com/vulcan/ap/rnd/202202/2407/AMsuz83CUVkCzI3SHz2uwzxn.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202203/0607/ODPX4eVwkqLHxhRkqGVBCDwK.png?w=1920,https://store.playstation.com//ko-kr/product/HP2005-PPSA05278_00-THUNDERKID000000
TORINTO PS4™ & PS5™ (영어),"5,800원","3,480원",-40%,Malzer라는 강력하고 사악한 마법사가 Torinto 왕국 사람들의 심장을 훔쳐갔습니다 이제 남은 희망은 어둠의 마법으로부터 왕국을 구하겠다는 일념 하나로 똘똘 뭉친 영웅들뿐입니다 이들은 함께 전세를 뒤집고 Malzer를 물리치고 왕국의 주민들을 정상으로 되돌려놓아 평화를 되찾아주세요 하지만 앞길에는 위험이 가득 도사리고 있습니다TORINTO는 중세의 스타일이 가미된 런앤건 게임입니다 영웅들은 총 대신 칼을 들고 숲과 들판부터 성벽까지 횡스크롤 스테이,https://image.api.playstation.com/vulcan/ap/rnd/202304/2408/e83ebb744a4c989d24916bc8f1a861e0ad0e9af43a0c8cf7.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202304/2506/e9069446ec2747835b38a81ca18a5101a7db4a111a5cf973.png?w=1920,https://store.playstation.com//ko-kr/product/UP2005-PPSA07008_00-TORINTO000000000
Tricky Thief PS4 & PS5 (영어),"5,800원","3,480원",-40%,Tricky Thief에서 두뇌를 자극하는 방을 돌아다니면서 타일 기반 슬라이딩 퍼즐의 은밀한 재미를 느껴보세요매력적인 미니멀리스틱 3D 스타일로 선보이는 수십 개의 톱다운 싱글 스크린 스테이지 속에서 약삭빠른 도둑이 되어 각 방의 벽에 딱 붙어 돌아다니고 코인을 모으고 순찰하는 보안 요원을 피하세요각 상황을 헤쳐나가는 가장 효율적인 방법을 찾고 최고의 도둑이 될 수 있을까요특징 타일 기반의 슬라이딩 퍼즐 속에서 까다로운 반전을 경험하세요 보안 요원을 ,https://image.api.playstation.com/vulcan/ap/rnd/202302/0905/95c703e1f5226cc5726267b5bc0aa43ca459ebb118c4d0e9.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202302/0908/6e0d88aa992f29a76cbc82097080a55cabd5252e7e5197ce.png?w=1920,https://store.playstation.com//ko-kr/product/UP2005-PPSA10686_00-TRICKYTHIEF00000
"Trifox PS4 & PS5 (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))","22,800원","14,820원",-35%,Trifox는 다재다능한 여우가 등장하는 다채롭고 만화 스타일의 액션 어드벤처 게임입니다 세 가지 클래스 워리어 메이지 엔지니어 중에서 하나를 고르거나 여러 능력을 조합해서 자신만의 영웅을 만드세요Trifox는 집이 공격을 당하고 TV 리모콘을 도난당하자 수수께끼의 도둑을 찾아내기 위해 액션으로 가득한 모험을 떠납니다 위험으로 가득한 네 가지 세상 속에서 마법 힘 놀라운 장비를 사용해서 적들을 물리치고 악당 HQ에서 최후의 결전을 펼치세요특징 세 가지 ,https://image.api.playstation.com/vulcan/ap/rnd/202211/0711/2UrQEQfuwnzYEk1MMkZ02996.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202211/0711/3Bz4q6mfMz5khVAnlx44B5Ve.jpg?w=1920,https://store.playstation.com//ko-kr/product/JP0078-PPSA10699_00-TRIFOX0000000000
"Twice Reborn: A Vampire Visual Novel PS4™ & PS5™ (중국어(간체자), 한국어, 영어)","16,800원","8,400원",-50%,만약에 뱀파이어를 만난다면 자신의 인간성을 지키시겠습니까 아니면 뱀파이어의 피를 받아들이시겠습니까 Twice Reborn에서 마크 델라웨어 조교가 새롭게 뱀파이어가 되어 지역 사회에 숨어듭니다 그의 멘토 미켈슨은 마크에게 집행자의 역할을 맡겼습니다 집행자는 다툼이 끊이지 않는 뱀파이어 가문들에게 규칙을 지키도록 만드는 무시무시한 결정권자입니다방화로 인해 지역 사회의 주요 뱀파이어들이 죽어버렸는데 이때 마크는 자신에게 부여된 뱀파이어의 힘을 받아들이거나 ,https://image.api.playstation.com/vulcan/ap/rnd/202212/2908/e5LfzBP9fOaWcfXOzEnC87LV.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202301/0208/0bK976yXjyNaGW4VcQGAbOi4.png?w=1920,https://store.playstation.com//ko-kr/product/UP2005-PPSA10994_00-TWICEREBORN00000
Under the Warehouse PS4 & PS5 (영어),"6,500원","3,900원",-40%,복잡한 도심 깊은 곳에 있는 이름 없는 도시 그곳에는 상자 문서 가전제품 수수께끼의 일꾼으로 가득한 어두운 벽돌 콘크리트가 자리 잡고 있습니다 이곳의 수상하고 으스스한 분위기에 대해 의문을 품는 이는 전혀 없는 것 같습니다 일인칭 어드벤처 Under the Warehouse 속에서 당신은 도움을 요청하는 전화를 받는 일꾼이 되어 게임을 진행하게 됩니다전화를 건 사람은 창고 어딘가에 있는 알을 찾아달라고 합니다 하지만 알을 찾으려면 클래식 포인트 앤 클릭,https://image.api.playstation.com/vulcan/ap/rnd/202303/2308/30f1c66607c71649d9975d0c82a8f2c9bfd47c92355ee980.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202303/2309/6016904238ef8763e5b43c78edabec3700a674af0ba7dab4.png?w=1920,https://store.playstation.com//ko-kr/product/UP2005-PPSA12498_00-UNDERTHEWAREHOUS
Unepic (한국어판),"12,200원","2,440원",-80%,본 소프트웨어는 다운로드 받으신 후에는 재화의 가치가 현저히 감소되기 때문에 환불되지 않습니다 해당 법률에 따라 재화의 가치가 손상되지 않은 다운로드 받지 않은 경우로서 구매 후 7일 이내 취소를 요청 하신 경우에 한해서만 취소 처리 가능합니다Unepic은 중세 판타지의 거대한 성을 무대로 한 플랫폼 게임과 RPG를 혼합한 게임입니다 Unepic에서 당신은 200개가 넘는 방을 탐험하고 100종류가 넘는 무기를 발견하고 70가지 이상의 마법을 배울 것입,https://image.api.playstation.com/cdn/HP2005/CUSA10107_00/eVteaTSe6JeM50srtakX0dpRXUPFhLOzepkSwFodm3M6L194xE04xavtoJO0NZIU.png?w=440,https://image.api.playstation.com/cdn/HP2005/CUSA10107_00/EqAmNvhuQDGTDcDiSkOvspMgVDKhlyil.png?w=1920,https://store.playstation.com//ko-kr/product/HP2005-CUSA10107_00-UNEPICGAMEASIA00
"Void Gore (영어, 일본어)","5,800원","2,320원",-60%,Project Starship 개발사에서 선보이는 새로운 악몽과 같은 아케이드 슈팅 게임 Void Gore에서 게이머는 우수한 파일럿으로서 지옥을 뚫고 내려가면서 돈을 법니다 종스크롤 슈팅 게임을 통해서 초자연적 괴물을 물리치고 동전을 획득해서 업그레이드를 구입하여 더 오래 살아 남고 온라인 순위표에 점수를 등록하여 다른 게이머들과 실력을 견줘 보세요적을 물리쳐서 다음 레벨로 이동하고 파워업을 수집해서 점점 더 강해지는 적들을 마주치고 적들을 빠른 속도,https://image.api.playstation.com/cdn/HP2005/CUSA10107_00/eVteaTSe6JeM50srtakX0dpRXUPFhLOzepkSwFodm3M6L194xE04xavtoJO0NZIU.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202101/0808/jUkOUzcJNzaZ7RHMIAUPUGcS.png?w=1920,https://store.playstation.com//ko-kr/product/HP2005-CUSA25941_00-VOIDGORE00000000
