TITLE,PRICE,SALEPRICE,SALEPER,DESCRIPTION,IMGDATA,GAMEIMG,URL
Tactics Ogre: Reborn,"₩ 62,000","₩ 37,200",-40%,"전략 RPG의 금자탑Tactics Ogre가 한층 더 진화되어지금 여기에 새롭게 태어난다
Tactics Ogre2010를 기반으로 그래픽과 사운드를 향상시켰을뿐만 아니라 게임 디자인에 힘을 실어 새로운 Tactics Ogre로서 시대에 걸맞은 발전을 이루어냈습니다 과거 플레이하셨던 분에게는 추억을 뛰어넘는 체험을 처음 플레이하시는 분에게는 지금까지는 없었던 체험을 제공합니다 플레이어가 이야기의 세계를 더욱 만끽할 수 있는 형태로 새롭게 태어난 이번 작품",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/d/d/dd2696f7dd75d2dec2c7eab61bdeac301f8f65149a7ad53659200a759a3b9f9b.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/d/dd2696f7dd75d2dec2c7eab61bdeac301f8f65149a7ad53659200a759a3b9f9b.jpg,https://store.nintendo.co.kr/70010000036799
Brotato,"₩ 5,500","₩ 4,950",-10%,"감자가 되어 외계인 무리를 물리친다 
Brotato는 감자가 되어 최대 6가지의 무기를 한 번에 휘두르며 외계인 무리를 물리치는 탑다운 아레나 슈팅 로그라이트 게임입니다 다양한 특성과 아이템을 선택하고 독특한 빌드를 만들어 지원이 도착할 때까지 생존하세요Potato World에서 온 우주선이 외계 행성에 충돌했습니다 홀로 살아남은 Brotato는 한 번에 무기 6개를 다룰 수 있는 유일한 감자입니다 동료에게 구출되기를 기다리며 Brotato는 이 적대적",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/a/3/a3f5502478a68c131ac326c69b7f334af437682890ea9c9b6d63a1b078ccb1d5_1689927101.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/a/3/a3f5502478a68c131ac326c69b7f334af437682890ea9c9b6d63a1b078ccb1d5_1689927101.jpg,https://store.nintendo.co.kr/70010000070380
Don't Starve Together,"₩ 15,500","₩ 5,270",-66%,"Dont Starve Together은 타협의 여지가 없는 야생 생존게임 Dont Starve의 스탠드얼론 멀티플레이어 확장판입니다
독특한 크리어처들 위험하고 놀라운 것들로 가득 찬 이상한 미지의 세계로 들어가보세요 자원을 모아서 자신의 생존 스타일에 맞는 아이템과 구조물을 만들어보세요 낯선 공간의 미스터리를 풀면서 자신만의 방식으로 플레이하세요프라이빗 게임에서 친구들과 함께 플레이하거나 온라인에서 낯선 사람과 플레이할 기회를 잡아보세요 혹독한 환경에서",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/0/8/081425533fd5a75ad96eb4333f260edf690b91110402ac801e07fd332035da8e.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/0/8/081425533fd5a75ad96eb4333f260edf690b91110402ac801e07fd332035da8e.jpg,https://store.nintendo.co.kr/70010000060781
태고의 달인 쿵딱! 두 가지 RPG 대모험 쿵딱쿵딱 시공 대모험 편,"₩ 34,800","₩ 8,800",-74%,"닌텐도 3DS로 발매되었던 태고의 달인 쿵딱쿵딱 시공 대모험이 선명하게 더욱 쉽게 즐길 수 있게 되어 Nintendo Switch로 찾아왔어요
깊이 빠져들어 즐길 수 있는 스토리 모드동이와 딱이는 역사를 지키는 중요한 일을 맡고 있는 타쿤과 갑자기 만났어요이야기를 들어보니 친구인 치쿤이 타임다인 교수에게 납치당했대요교수는 치쿤을 이용해서 역사를 엉망으로 만들려고 한대요여러 시대에 타임슬립하면서 역사를 부수는 악당들을 물리치세요모험 중에 만나는 몬스터와는",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/a/0/a03f54498a8b4b083da5000677f18e279d75ebc2c5aebdb051254a364518421d.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/a/0/a03f54498a8b4b083da5000677f18e279d75ebc2c5aebdb051254a364518421d.jpg,https://store.nintendo.co.kr/70010000035119
슈퍼로봇대전 T,"₩ 76,800","₩ 14,800",-80%,"슈퍼로봇대전 T 체험판다운로드 번호  D3GM 3303 SQLB TXVB
목숨을 걸고 지켜야 할 고향그것은 지구TERRA다외우주 진출이 좌절되고 퇴폐와 체념이 지배하는 세계에서 인류는 새로운 싸움에 말려든다인류와 지구의 존재의의를 건 전쟁의 결말은",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/_/t/_t_.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/_/t/_t_.jpg,https://store.nintendo.co.kr/70010000015667
Agent A - 숨겨진 퍼즐,"₩ 23,000","₩ 1,500",-93%,"에피소드식 스파이 이야기
에이전트 A 본부에서 새로운 임무가 내려왔습니다 루비 라 로그로 알려진 적의 스파이가 우리의 비밀 요원을 노리고 있습니다 당신의 임무는 그녀를 찾아 체포하는 것입니다먼저 루비를 쫓아 소굴의 위치를 알아내고 잠입해야 합니다 안으로 잠입하면 그녀의 계획을 밝혀내야 합니다아 그리고 요원 조심하세요 미스 라 로그는 당신과 같은 요원 처치에 능숙하니까요에이전트 A 변형된 퍼즐은 다섯 개의 챕터에 걸쳐 이어지는 에피스드식 스파이 이야기입니",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/6/0/609a51558ba65a1e68331ea1c90a017f8aa5d8d53b63cb418f8581b22497248d.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/6/0/609a51558ba65a1e68331ea1c90a017f8aa5d8d53b63cb418f8581b22497248d.jpg,https://store.nintendo.co.kr/70010000050406
Bus Simulator - City Driving Ultimate,"₩ 18,990","₩ 1,000",-94%,주요 특징들 현실적인 운전 경험 동적 경로 및 위치 도로 교통 문제 다양한 버스 함대 생생하고 상세한 환경 적립 및 등급 안전 제일Bus Simulator  City Driving Ultimate에서 세심하게 디테일한 다양한 버스의 운전석에 올라 번화한 도시 거리를 따라 매혹적인 여행을 시작하세요 목적지까지 안전하게 배송합니다 도시의 복잡한 교통 패턴 예측할 수 없는 도로 상황 승객의 요구 사항은 운전 기량과 멀티태스킹 능력을 시험할 것입니다Bus Si,https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/6/1/61e11cee6625508298d6557f2a4017f6e62f61bda4c262e51dfe5218c31b2e45_1692864703.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/6/1/61e11cee6625508298d6557f2a4017f6e62f61bda4c262e51dfe5218c31b2e45_1692864703.jpg,https://store.nintendo.co.kr/70010000071443
Little Nightmares Complete Edition,"₩ 34,800","₩ 8,800",-74%,"포함된 콘텐츠 Little Nightmares Little Nightmares 목구멍의 비밀
Little Nightmares에서 당신이 어린 시절에 겪었던 공포들과 마주하게 될 공포스럽고도 기묘한 이야기를 경험하세요미쳐버린 영혼들이 다음 먹이를 찾아 헤매고 있는 목구멍이라는 이름의 거대하고 신비한 배에서 식스와 키드의 탈출을 도와주세요
본편과 동시에 일어나는 탈출 이야기에서 목구멍에서 벗어나고자 하는 또 다른 불운한 죄수 키드를 플레이하면서 목구멍의 모",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/e/0/e06b988cab6a745fa60e8d8bbf91ade4da85af3c2fad2f3a23be83befc797106.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/e/0/e06b988cab6a745fa60e8d8bbf91ade4da85af3c2fad2f3a23be83befc797106.jpg,https://store.nintendo.co.kr/70010000009448
기묘한 여행,"₩ 22,450","₩ 1,990",-91%,"전형적인 장소가 아닌 곳을 통과하고 구조 임무에서 완전히 터무니없는 수수께끼를 풀어보세요
상상력을 시험해보고 기묘한 구조 여행을 떠나보세요 살시의 사랑하는 코카푸를 알 수 없는 위험으로부터 구출하는 데 도움을 주세요 이상한 여행에서는 어디에서나 찾을 수있는 많은 논리적 퍼즐을 만나게됩니다 주변을 주의 깊게 관찰하고 비정상적으로 보이더라도 도움이 될 수있는 모든 것을 사용하십시오뻔하지 않은 해결책이 게임에서 퍼즐은 주변의 모든 것이 그렇듯이 보기만큼 쉽지",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/c/7/c77dbf63c670859c7b31ff2b4400afbdca9a0002823ef7c8bb1ce09d68189e64_1695024834.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/c/7/c77dbf63c670859c7b31ff2b4400afbdca9a0002823ef7c8bb1ce09d68189e64_1695024834.jpg,https://store.nintendo.co.kr/70010000071386
문명 VI,"₩ 34,000","₩ 6,800",-80%,"Nintendo Switch에서 여러분의 위대한 제국을 건설하십시오
전설적인 게임 기획자 시드 마이어가 최초로 개발한 문명은 어떤 시련에도 견뎌낼 수 있는 제국을 건설해나가는 턴제 전략 게임입니다 전인미답의 땅을 탐험하고 기술을 연구하며 적을 정복하는 동시에 역사상 가장 유명한 지도자들과 맞서 유사 이래 가장 강력한 문명을 건설하십시오그리고 이제는 Nintendo Switch를 통해 언제 어디서든 문명 VI에서 승리를 위한 모험을 즐길 수 있습니다Nin",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/9/1/918c0badde3aeba760e2185f382a2402248a1292322cf540fd8d098eeb292e1e.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/9/1/918c0badde3aeba760e2185f382a2402248a1292322cf540fd8d098eeb292e1e.jpg,https://store.nintendo.co.kr/70010000014595
SONIC MANIA,"₩ 20,000","₩ 6,000",-70%,소닉 매니아는 소닉시리즈의 원점인 소닉 더 헤지혹를 비롯해 소닉 더 헤지혹 2 소닉 더 헤지혹 3 소닉  너클즈 소닉 CD에서 엄선된 주요 스테이지에 새로운 장치를 추가했으며 이번 작품을 위한 신규 스테이지도 다수 추가한 고전 2D 횡스크롤 액션 시리즈의 최신작이다 픽셀 그래픽으로 표현된 향수와 새로워진 소닉의 세계를 즐길 수 있다,https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/8/3/83b19ef59f183d67a653340b7078923731c72db10daa196245e9134704018ddb.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/8/3/83b19ef59f183d67a653340b7078923731c72db10daa196245e9134704018ddb.jpg,https://store.nintendo.co.kr/70010000012912
No Man's Sky,"₩ 64,800","₩ 32,400",-50%,"No Mans Sky는 절차적으로 생성되는 무한한 우주에서의 탐험과 생존에 대한 게임입니다
클래식 SF 속 모험과 상상에서 영감을 얻은 No Mans Sky는 수많은 별과 생명체 끊임없는 위험과 액션이 가득한 은하계를 여러분에게 선보일 것입니다No Mans Sky에서 여러분은 먼 곳의 태양빛을 받는 모든 별과 생명체로 가득한 행성 어디든 선택해서 갈 수 있습니다 우주 안쪽부터 행성 지표면까지 로딩 화면이나 제한이 없는 부드러운 비행을 즐기세요 이 무한한",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/2/3/230901_nintendo_eshop_hero_banner_1920x1080_4mb.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/3/230901_nintendo_eshop_hero_banner_1920x1080_4mb.jpg,https://store.nintendo.co.kr/70010000044639
마리오와 소닉 AT 2020 도쿄 올림픽™,"₩ 59,800","₩ 35,880",-40%,"마리오와 소닉 AT 2020 도쿄 올림픽 체험판
다운로드 번호  D3GM 3304 1GLB VC9B
대 인기 마리오와 소닉이 2020 도쿄 올림픽을 무대로 꿈의 경연 
 신 종목을 추가한 올림픽 경기를 즐겨보자본 타이틀은 2020 도쿄 올림픽 공식 라이선스 게임입니다 마리오와 소닉이 올림픽을 무대로 동료들과 활약합니다 육상과 수영 구기 이외에도 이번 대회부터 신 종목으로 추가된 스케이트보드 서핑 스포츠 클라이밍 가라테를 포함한 21종목의 경기를 수록 J",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/_/a/_at_2020_.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/_/a/_at_2020_.jpg,https://store.nintendo.co.kr/70010000013896
As Far As The Eye,"₩ 26,000","₩ 2,600",-90%,"움직이는 마을을 건설하고 부족과 함께 눈이라 불리는 세계의 중앙으로 떠나세요
당신은 세계의 중심에 도달해야 하는 제자들을 이끌어 주는 바람입니다 당신은 그들의 자원과 건물 생명을 관리해야 합니다 농업 제작 과학 신비술 연구를 통해 전 세계가 물에 잠기기 전에 부족민을 더 현명한 존재로 성장시켜 주세요 하지만 조심하는 게 좋습니다 부족을 완벽하게 관리하고 부족민이 굶어 죽거나 갑작스러운 홍수에 휩쓸리지 않게 해줘야 합니다 부족을 이끌고 눈에 이르는 최적의",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/6/e/6e67d19e921003e215e8a0f6668d303ab109d6781611a63f73ab80039778113a.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/6/e/6e67d19e921003e215e8a0f6668d303ab109d6781611a63f73ab80039778113a.jpg,https://store.nintendo.co.kr/70010000039760
Sky Games 하늘 게임,"₩ 17,900","₩ 1,000",-94%,"선택한 얼룩만 들어갈 은하계 파티 당신을 위한 공간이 있을까요
장갑을 끼고 상대를 기절시키고 풍선을 모으고 상대를 뒤에 남겨두고 승리를 위해 날아보세요특징 최대 4인 파티 게임 도전적인 싱글 플레이어 모드 난이도가 다른 20개의 독특한 맵 다양한 게임 플레이를 보장하는 무작위로 생성되는 레벨 가장 약한 플레이어 제거와 같은 추가 게임 모드 거의 100개의 잠금 해제 가능한 시각적 추가 기능이 있는 재미있고 사용자 정의 가능한 캐릭터 전 세계 최고의 선수",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/6/5/658518909756409fbf6f44db9195481f0cc5a155ef0cc1b2cbe713888818ce24.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/6/5/658518909756409fbf6f44db9195481f0cc5a155ef0cc1b2cbe713888818ce24.jpg,https://store.nintendo.co.kr/70010000048536
테일즈 오브 베스페리아 REMASTER,"₩ 59,800","₩ 11,800",-80%,"테일즈 오브 시리즈 굴지의 인기를 자랑하는 TOV가 10년의 시간을 넘어 지금 다시 되살아난다
애니메이션과도 같은 실시간 이벤트 장면 그리고 액션성 넘치는 대박력의 전투 장면을TV 모드든 테이블 모드든 휴대 모드든 언제든지 즐길 수 있다자신이 좋아하는 시간과 장소에서 감동의 이야기를 체험하자
게다가 오리지널판에서 배포된 의상 콘텐츠도 다수 수록되어 플레이어블 캐릭터에게 자신이 좋아하는 의상을 입힐 수 있다
정의를 관철하는 것의 소중함을 주제로 한 감동적",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/_/r/_remaster_.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/_/r/_remaster_.jpg,https://store.nintendo.co.kr/70010000013581
태고의 달인 쿵딱! 원더풀 페스티벌 태고 뮤직 패스 90일 이용권 세트,"₩ 69,800","₩ 29,800",-57%,"혼자서도 여럿이서도 태고로 마음껏 놀자
이 제품은 게임 본편 및태고 뮤직 패스 90일 이용권이 세트로 구성된 상품입니다 일반판을 구매하시는 분은 주의하시기 바랍니다
세트 내용게임 본편태고 뮤직 패스 90일권 자동 갱신 없음
부속된 이용권은 자동으로 갱신되지 않습니다
태고 뮤직 패스최신 인기곡에서 유명한 애니메이션 곡 VOCALOID곡 게임 음악 클래식까지 500곡 이상을 마음껏 즐길 수 있다태고 뮤직 패스에 포함되는 곡은 연주 모드뿐만 아니라동이딱이 장",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/r/e/re_p_tmp_kor_1_.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/r/e/re_p_tmp_kor_1_.jpg,https://store.nintendo.co.kr/70010000057569
NARUTO -나루토- 질풍전 나루티밋 스톰 4 ROAD TO BORUTO,"₩ 54,800","₩ 21,800",-60%,"나루티밋 스톰 4의 모든 것이 포함된 결정판
나루티밋 스톰 시리즈 최종작이 드디어 Nintendo Switch로 등장최신 DLC인 넥스트 제네레이션 업데이트 팩을 포함한 모든 다운로드 콘텐츠가 포함드디어 제4차 인계대전을 맞은 나루토 질풍전의 이야기와 나루토의 아들 우즈마키 보루토가 활약하는 영화 보루토 나루토 더 무비의 스토리를 직접 체험하라게다가 시리즈 최다 플레이어블 캐릭터 124명의 닌자들이 등장박력 넘치는 닌자 대전 액션 게임을 언제 어디서나 ",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/3/d/3d56b912082641856ce3f2f66b79a032349a7a2b7414613feb0a8ac4fe613d87_1.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/3/d/3d56b912082641856ce3f2f66b79a032349a7a2b7414613feb0a8ac4fe613d87_1.jpg,https://store.nintendo.co.kr/70010000016050
GOD WARS The Complete Legend,"₩ 52,600","₩ 5,260",-90%,고사기나 옛날 이야기를 모티브로 한 독자적인 세계관과 높은 전략성으로 호평을 받은 GOD WARS  시대를 넘어에 신 시나리오와 캐릭터를 추가 게임성을 개선한 택틱스 RPG의 결정판 입니다,https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/7/e/7e4749946595e9d5a4026ef37825c464206fa33874a216a0dc6cbdf7655fcd23_1.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/7/e/7e4749946595e9d5a4026ef37825c464206fa33874a216a0dc6cbdf7655fcd23_1.jpg,https://store.nintendo.co.kr/70010000012582
TOW TRUCK Driver Simulator 2023,"₩ 19,990","₩ 1,000",-94%,"도시의 길을 지키는 영웅이 되어 주차된 차량을 구조하고 최고의 견인 트럭 운전사로 자신을 증명하세요
대장재한 게임인 TOW TRUCK Driver Simulator 2023에서 견인 트럭 운전사로서의 매력을 발견하세요미국의 견인 트럭 운전사 역할을 맡아 손상된 차량을 구조 주차하고 구출하는 재미를 체험해 보세요 교통체증과 방치된 차량들로 인해 현대 도시에는 많은 사람들이 도움을 필요로 하고 있습니다 이 게임에서는 시민들이 911에 전화하기도 전에 길거리",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/4/2/42fbe99bef5ab0a7382d1f9775a0775fbeeaaa187540dc4be3578689b89c9e39_1691006637.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/2/42fbe99bef5ab0a7382d1f9775a0775fbeeaaa187540dc4be3578689b89c9e39_1691006637.jpg,https://store.nintendo.co.kr/70010000068006
도라에몽 진구의 목장이야기 대자연의 왕국과 모두의 집,"₩ 59,800","₩ 34,800",-41%,"힐링되는 곳 그곳은 바로 모두의 집모든 이의 마음을 울리는 진한 여운 도라에몽 진구의 목장이야기 대자연의 왕국과 모두의 집
게임 내용국민적 인기 캐릭터 도라에몽이 25년 이상 꾸준한 사랑을 받아온 게임 시리즈 목장이야기의 세계에 등장한 도라에몽 진구의 목장이야기 대자연의 왕국과 모두의 집은 모든 사람의 마음에 울림을 전하는 훈훈한 생활 게임이에요작물을 재배하고 동물을 돌보는 등 목장이야기 시리즈만의 재미는 물론 도라에몽다운 비밀도구를 활용한 즐거움이 한",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/6/5/655fe25958cdf7a129176695435e96ffe04f5787a20ec23b44fe44a307b144b6.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/6/5/655fe25958cdf7a129176695435e96ffe04f5787a20ec23b44fe44a307b144b6.jpg,https://store.nintendo.co.kr/70010000049988
오목 가자,"₩ 4,900","₩ 3,430",-30%,"선종 풍격의 고전 바둑판 게임
오목 가자는 2명이서 대결하는 전략 보드 게임입니다 규칙은 매우 간단합니다 먼저 세로 가로 대각선으로 5개의 돌을 연결하는 사람이 승리합니다정교하고 선의의 시각 효과세계 일류 AI의 8가지 난이도로 대결하여 초보 및 고급 유저에게 전부 적합합니다50가지의 엄선한 기국으로 당신의 기술을 선보이세요가족 친구와 같이 오프라인 대결일반 및 렌주 모드",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/b/d/bd5092d7168db580028ed7f94b41891f7b5b1c1df7dc03a24b7bc69227b8bca1.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/b/d/bd5092d7168db580028ed7f94b41891f7b5b1c1df7dc03a24b7bc69227b8bca1.jpg,https://store.nintendo.co.kr/70010000048411
GROOVE COASTER WAI WAI PARTY!!!!,"₩ 66,000","₩ 39,600",-40%,"친구들과 함께 신나는 리듬의 인기곡을 즐겨보세요 업데이트를 통해 온라인 멀티 플레이도 가능합니다
 리듬액션게임 x 롤러코스터 간단한 조작으로 음악의 롤러코스터를 타고 신나는 리듬액션게임에 빠져보세요 신나는 액티브 컨트롤 액티브 컨트롤을 사용하면 JoyCon 컨트롤러를 흔들며 플레이할 수 있습니다 Nintendo Switch에서만 가능한 다양한 곡의 그루브를 경험하세요버튼과 컨트롤 스틱을 사용하는 표준 컨트롤로 플레이할 수도 있습니다 함께 그루브 Play",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/2/3/230802_groove_mainvisual.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/3/230802_groove_mainvisual.jpg,https://store.nintendo.co.kr/70010000019178
어린이를 위한 스도쿠,"₩ 13,300","₩ 1,990",-85%,"무한한 숫자의 세계로 여행을 시작하세요
스도쿠에 첫발을 내딛고 매일 실력을 연습하세요 실력이 늘었다면 이 게임도 완벽합니다막내를 위한 막내뿐만 아니라어린이용 스도쿠는 쉬움 중간 어려움의 3단계 난이도를 제공합니다 모든 레벨에서 자신을 테스트하고 자신에게 가장 적합한 레벨을 찾아보세요 어느 지점에서든 막히더라도 걱정하지 마세요 사용 가능한 힌트를 사용하여 다음 사각형으로 이동하세요명확하고 간단한 인터페이스불필요한 버튼이나 텍스트가 많아서 부담스럽다면 이 ",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/2/a/2adc9d0079d38c94d3f562eae048025324b2618e19f12f65a632e211a9a88ec7_1694765452.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/a/2adc9d0079d38c94d3f562eae048025324b2618e19f12f65a632e211a9a88ec7_1694765452.jpg,https://store.nintendo.co.kr/70010000065616
NBA 2K24 Kobe Bryant 에디션,"₩ 67,800","₩ 44,070",-35%,"다시 보자 코트에서
NBA 2K24에서 팀을 모아 농구 문화의 과거와 현재 미래를 경험해 보세요 MyCAREER에서 실감 나는 순수한 액션과 무한한 MyPLAYER 커스텀 옵션을 즐기세요 MyTEAM에서 감탄이 절로 나오는 전설적인 선수들을 모아 완벽한 나만의 라인업을 완성해 보세요 PLAY NOW에서 평소 좋아하던 NBA 및 WNBA 팀과 경기를 뛰며 더욱 생생해진 반응 속도와 향상된 비주얼의 게임플레이를 즐기세요맘바 모멘츠Kobe가 세계적인 슈퍼스타",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/3/c/3c3dbf6706064dd82bd56a288f0f771d91e19f5a03444c181a813a74c341487b_1693988013.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/3/c/3c3dbf6706064dd82bd56a288f0f771d91e19f5a03444c181a813a74c341487b_1693988013.jpg,https://store.nintendo.co.kr/70010000063807
DREDGE,"₩ 27,800","₩ 22,240",-20%,"불길한 심해에서 펼쳐지는 싱글 플레이어 낚시 게임
트롤선의 선장이 되어 여러 개의 외딴섬과 그 주변의 심해를 탐험해서 바다 밑에 무엇이 도사리고 있는지 확인하세요 또한 지역 주민들에게 어획물을 판매하고 퀘스트를 완료해서 각 지역의 어두운 과거에 관해 알아보세요 그리고 더 나은 장비로 배를 개조하여 심해 속 해구에 그물을 치거나 머나먼 땅으로 떠나 보세요 단 시간에 주의하셔야 합니다 어둠 속에서 달갑지 않은 존재가 여러분을 찾아올 수 있으니까요게임 특징 ",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/f/e/fe7c711c32bb15ecf9c96dac96a7c6818e49d265c28fa59145c0cbf5ebf34055_1677571891.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/f/e/fe7c711c32bb15ecf9c96dac96a7c6818e49d265c28fa59145c0cbf5ebf34055_1677571891.jpg,https://store.nintendo.co.kr/70010000049265
Bravery and Greed,"₩ 22,500","₩ 13,500",-40%,"Bravery and Greed는 비뎀업 로그라이트 던전 브롤러 장르로 최대 4명까지 플레이할 수 있습니다
4가지의 고전적인 판타지 클래스에서 선택하고 심층적이고 강력한 전투 시스템에 참여하여 로컬과 온라인 또는 2가지 모두를 활용하며 친구들과 함께 협동과 경쟁을 넘나들고 다양한 게임 모드를 즐길 수 있습니다 부가 없다면 죽음뿐입니다강력한 전투 시스템강력한 아마존 용맹한 워리어 민첩한 로그 괴짜 위자드듬직한 소환수 소환로 플레이합니다 각 클래스는 다양하",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/3/9/39002ad2cfa98b58cde6d70af55e19691770bae3b934c2da4e6fcb321a5dcfbf.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/3/9/39002ad2cfa98b58cde6d70af55e19691770bae3b934c2da4e6fcb321a5dcfbf.jpg,https://store.nintendo.co.kr/70010000057165
